,Tag,FIPS,YYYY,DrugReports
6776,2.0,39045,2014,148
6777,2.0,39045,2015,277
6778,2.0,39045,2016,195
6779,2.0,39045,2017,131
6780,2.0,39047,2010,8
6781,2.0,39047,2011,24
6782,2.0,39047,2012,29
6783,2.0,39047,2013,44
6784,2.0,39047,2014,105
6785,2.0,39047,2015,84
6786,2.0,39047,2016,76
6787,2.0,39047,2017,52
6788,2.0,39049,2010,327
6789,2.0,39049,2011,697
6790,2.0,39049,2012,777
6791,2.0,39049,2013,1190
6792,2.0,39049,2014,1525
6793,2.0,39049,2015,1685
6794,2.0,39049,2016,1688
6795,2.0,39049,2017,1300
6796,2.0,39051,2010,5
6797,2.0,39051,2011,18
6798,2.0,39051,2012,17
6799,2.0,39051,2013,25
6800,2.0,39051,2014,27
6801,2.0,39051,2015,14
6802,2.0,39051,2016,11
6803,2.0,39051,2017,26
6804,2.0,39053,2010,8
6805,2.0,39053,2011,5
6806,2.0,39053,2012,16
6807,2.0,39053,2013,57
6808,2.0,39053,2014,120
6809,2.0,39053,2015,171
6810,2.0,39053,2016,137
6811,2.0,39053,2017,132
6812,2.0,39055,2010,6
6813,2.0,39055,2011,9
6814,2.0,39055,2012,12
6815,2.0,39055,2013,52
6816,2.0,39055,2014,72
6817,2.0,39055,2015,83
6818,2.0,39055,2016,56
6819,2.0,39055,2017,17
6820,2.0,39057,2010,88
6821,2.0,39057,2011,96
6822,2.0,39057,2012,136
6823,2.0,39057,2013,175
6824,2.0,39057,2014,235
6825,2.0,39057,2015,292
6826,2.0,39057,2016,153
6827,2.0,39057,2017,71
6828,2.0,39059,2010,14
6829,2.0,39059,2011,7
6830,2.0,39059,2012,11
6831,2.0,39059,2013,42
6832,2.0,39059,2014,80
6833,2.0,39059,2015,158
6834,2.0,39059,2016,126
6835,2.0,39059,2017,59
6836,2.0,39061,2010,1917
6837,2.0,39061,2011,2248
6838,2.0,39061,2012,3291
6839,2.0,39061,2013,3458
6840,2.0,39061,2014,3686
6841,2.0,39061,2015,4167
6842,2.0,39061,2016,4525
6843,2.0,39061,2017,3970
6844,2.0,39063,2010,32
6845,2.0,39063,2011,34
6846,2.0,39063,2012,58
6847,2.0,39063,2013,86
6848,2.0,39063,2014,136
6849,2.0,39063,2015,200
6850,2.0,39063,2016,133
6851,2.0,39063,2017,91
6852,2.0,39065,2010,113
6853,2.0,39065,2011,107
6854,2.0,39065,2012,129
6855,2.0,39065,2013,86
6856,2.0,39065,2014,77
6857,2.0,39065,2015,87
6858,2.0,39065,2016,65
6859,2.0,39065,2017,52
6860,2.0,39067,2013,2
6861,2.0,39067,2014,3
6862,2.0,39067,2015,11
6863,2.0,39067,2016,4
6864,2.0,39067,2017,9
6865,2.0,39069,2010,3
6866,2.0,39069,2011,8
6867,2.0,39069,2012,6
6868,2.0,39069,2013,1
6869,2.0,39069,2014,9
6870,2.0,39069,2015,11
6871,2.0,39069,2016,4
6872,2.0,39071,2010,92
6873,2.0,39071,2011,120
6874,2.0,39071,2012,58
6875,2.0,39071,2013,84
6876,2.0,39071,2014,115
6877,2.0,39071,2015,154
6878,2.0,39071,2016,105
6879,2.0,39071,2017,23
6880,2.0,39073,2010,13
6881,2.0,39073,2011,15
6882,2.0,39073,2012,23
6883,2.0,39073,2013,25
6884,2.0,39073,2014,15
6885,2.0,39073,2015,20
6886,2.0,39073,2016,33
6887,2.0,39073,2017,24
6888,2.0,39075,2010,5
6889,2.0,39075,2011,1
6890,2.0,39075,2012,1
6891,2.0,39075,2013,4
6892,2.0,39075,2014,6
6893,2.0,39075,2015,8
6894,2.0,39075,2016,3
6895,2.0,39075,2017,3
6896,2.0,39077,2010,38
6897,2.0,39077,2011,83
6898,2.0,39077,2012,106
6899,2.0,39077,2013,119
6900,2.0,39077,2014,132
6901,2.0,39077,2015,161
6902,2.0,39077,2016,91
6903,2.0,39077,2017,76
6904,2.0,39079,2010,35
6905,2.0,39079,2011,50
6906,2.0,39079,2012,59
6907,2.0,39079,2013,74
6908,2.0,39079,2014,34
6909,2.0,39079,2015,69
6910,2.0,39079,2016,111
6911,2.0,39079,2017,64
6912,2.0,39081,2010,13
6913,2.0,39081,2011,27
6914,2.0,39081,2012,59
6915,2.0,39081,2013,85
6916,2.0,39081,2014,98
6917,2.0,39081,2015,100
6918,2.0,39081,2016,102
6919,2.0,39081,2017,64
6920,2.0,39083,2010,1
6921,2.0,39083,2011,7
6922,2.0,39083,2012,34
6923,2.0,39083,2013,49
6924,2.0,39083,2014,24
6925,2.0,39083,2015,31
6926,2.0,39083,2016,42
6927,2.0,39083,2017,28
6928,2.0,39085,2010,193
6929,2.0,39085,2011,397
6930,2.0,39085,2012,489
6931,2.0,39085,2013,811
6932,2.0,39085,2014,721
6933,2.0,39085,2015,1065
6934,2.0,39085,2016,942
6935,2.0,39085,2017,568
6936,2.0,39087,2010,4
6937,2.0,39087,2011,2
6938,2.0,39087,2012,2
6939,2.0,39087,2013,29
6940,2.0,39087,2014,26
6941,2.0,39087,2015,96
6942,2.0,39087,2016,66
6943,2.0,39087,2017,46
6944,2.0,39089,2010,175
6945,2.0,39089,2011,484
6946,2.0,39089,2012,279
6947,2.0,39089,2013,196
6948,2.0,39089,2014,111
6949,2.0,39089,2015,167
6950,2.0,39089,2016,136
6951,2.0,39089,2017,113
6952,2.0,39091,2010,38
6953,2.0,39091,2011,38
6954,2.0,39091,2012,64
6955,2.0,39091,2013,73
6956,2.0,39091,2014,79
6957,2.0,39091,2015,61
6958,2.0,39091,2016,66
6959,2.0,39091,2017,29
6960,2.0,39093,2010,14
6961,2.0,39093,2011,21
6962,2.0,39093,2012,11
6963,2.0,39093,2013,31
6964,2.0,39093,2014,42
6965,2.0,39093,2015,476
6966,2.0,39093,2016,467
6967,2.0,39093,2017,353
6968,2.0,39095,2010,333
6969,2.0,39095,2011,301
6970,2.0,39095,2012,424
6971,2.0,39095,2013,462
6972,2.0,39095,2014,303
6973,2.0,39095,2015,518
6974,2.0,39095,2016,430
6975,2.0,39095,2017,372
6976,2.0,39097,2010,41
6977,2.0,39097,2011,70
6978,2.0,39097,2012,65
6979,2.0,39097,2013,76
6980,2.0,39097,2014,150
6981,2.0,39097,2015,94
6982,2.0,39097,2016,116
6983,2.0,39097,2017,31
6984,2.0,39099,2010,358
6985,2.0,39099,2011,373
6986,2.0,39099,2012,336
6987,2.0,39099,2013,388
6988,2.0,39099,2014,508
6989,2.0,39099,2015,577
6990,2.0,39099,2016,454
6991,2.0,39099,2017,211
6992,2.0,39101,2010,61
6993,2.0,39101,2011,61
6994,2.0,39101,2012,83
6995,2.0,39101,2013,178
6996,2.0,39101,2014,214
6997,2.0,39101,2015,287
6998,2.0,39101,2016,208
6999,2.0,39101,2017,91
7000,2.0,39103,2010,92
7001,2.0,39103,2011,90
7002,2.0,39103,2012,100
7003,2.0,39103,2013,134
7004,2.0,39103,2014,183
7005,2.0,39103,2015,177
7006,2.0,39103,2016,129
7007,2.0,39103,2017,91
7008,2.0,39105,2010,3
7009,2.0,39105,2011,13
7010,2.0,39105,2012,23
7011,2.0,39105,2013,35
7012,2.0,39105,2014,12
7013,2.0,39105,2015,14
7014,2.0,39105,2016,20
7015,2.0,39105,2017,6
7016,2.0,39107,2010,28
7017,2.0,39107,2011,94
7018,2.0,39107,2012,67
7019,2.0,39107,2013,104
7020,2.0,39107,2014,67
7021,2.0,39107,2015,62
7022,2.0,39107,2016,19
7023,2.0,39107,2017,13
7024,2.0,39109,2010,56
7025,2.0,39109,2011,72
7026,2.0,39109,2012,76
7027,2.0,39109,2013,111
7028,2.0,39109,2014,118
7029,2.0,39109,2015,141
7030,2.0,39109,2016,60
7031,2.0,39109,2017,47
7032,2.0,39111,2011,6
7033,2.0,39111,2012,5
7034,2.0,39111,2013,9
7035,2.0,39111,2014,32
7036,2.0,39111,2015,17
7037,2.0,39111,2016,8
7038,2.0,39111,2017,6
7039,2.0,39113,2010,1265
7040,2.0,39113,2011,1593
7041,2.0,39113,2012,1969
7042,2.0,39113,2013,2462
7043,2.0,39113,2014,2300
7044,2.0,39113,2015,2221
7045,2.0,39113,2016,1504
7046,2.0,39113,2017,651
7047,2.0,39115,2010,10
7048,2.0,39115,2011,6
7049,2.0,39115,2012,4
7050,2.0,39115,2015,1
7051,2.0,39115,2016,6
7052,2.0,39115,2017,3
7053,2.0,39117,2010,13
7054,2.0,39117,2011,13
7055,2.0,39117,2012,20
7056,2.0,39117,2013,23
7057,2.0,39117,2014,37
7058,2.0,39117,2015,33
7059,2.0,39117,2016,25
7060,2.0,39117,2017,26
7061,2.0,39119,2010,1
7062,2.0,39119,2011,6
7063,2.0,39119,2012,8
7064,2.0,39119,2013,27
7065,2.0,39119,2014,73
7066,2.0,39119,2015,48
7067,2.0,39119,2016,45
7068,2.0,39119,2017,55
7069,2.0,39121,2013,4
7070,2.0,39121,2014,15
7071,2.0,39121,2015,16
7072,2.0,39121,2016,5
7073,2.0,39121,2017,5
7074,2.0,39123,2010,4
7075,2.0,39123,2011,19
7076,2.0,39123,2012,12
7077,2.0,39123,2013,26
7078,2.0,39123,2014,27
7079,2.0,39123,2015,23
7080,2.0,39123,2016,50
7081,2.0,39123,2017,21
7082,2.0,39125,2010,6
7083,2.0,39125,2011,7
7084,2.0,39125,2012,1
7085,2.0,39125,2013,3
7086,2.0,39125,2014,4
7087,2.0,39125,2015,15
7088,2.0,39125,2016,9
7089,2.0,39125,2017,3
7090,2.0,39127,2010,66
7091,2.0,39127,2011,23
7092,2.0,39127,2012,19
7093,2.0,39127,2013,14
7094,2.0,39127,2014,21
7095,2.0,39127,2015,46
7096,2.0,39127,2016,27
7097,2.0,39127,2017,11
7098,2.0,39129,2010,42
7099,2.0,39129,2011,45
7100,2.0,39129,2012,104
7101,2.0,39129,2013,151
7102,2.0,39129,2014,150
7103,2.0,39129,2015,83
7104,2.0,39129,2016,38
7105,2.0,39129,2017,52
7106,2.0,39131,2010,6
7107,2.0,39131,2011,10
7108,2.0,39131,2012,12
7109,2.0,39131,2013,42
7110,2.0,39131,2014,41
7111,2.0,39131,2015,56
7112,2.0,39131,2016,55
7113,2.0,39131,2017,17
7114,2.0,39133,2010,94
7115,2.0,39133,2011,52
7116,2.0,39133,2012,109
7117,2.0,39133,2013,185
7118,2.0,39133,2014,233
7119,2.0,39133,2015,223
7120,2.0,39133,2016,160
7121,2.0,39133,2017,79
7122,2.0,39135,2010,13
7123,2.0,39135,2011,11
7124,2.0,39135,2012,19
7125,2.0,39135,2013,45
7126,2.0,39135,2014,22
7127,2.0,39135,2015,21
7128,2.0,39135,2016,46
7129,2.0,39135,2017,26
7130,2.0,39137,2010,4
7131,2.0,39137,2015,5
7132,2.0,39137,2016,7
7133,2.0,39139,2010,101
7134,2.0,39139,2011,96
7135,2.0,39139,2012,104
7136,2.0,39139,2013,137
7137,2.0,39139,2014,206
7138,2.0,39139,2015,225
7139,2.0,39139,2016,178
7140,2.0,39139,2017,123
7141,2.0,39141,2010,44
7142,2.0,39141,2011,88
7143,2.0,39141,2012,65
7144,2.0,39141,2013,125
7145,2.0,39141,2014,142
7146,2.0,39141,2015,138
7147,2.0,39141,2016,115
7148,2.0,39141,2017,67
7149,2.0,39143,2010,7
7150,2.0,39143,2011,3
7151,2.0,39143,2012,17
7152,2.0,39143,2013,50
7153,2.0,39143,2014,60
7154,2.0,39143,2015,67
7155,2.0,39143,2016,133
7156,2.0,39143,2017,50
7157,2.0,39145,2010,17
7158,2.0,39145,2011,40
7159,2.0,39145,2012,197
7160,2.0,39145,2013,248
7161,2.0,39145,2014,158
7162,2.0,39145,2015,207
7163,2.0,39145,2016,202
7164,2.0,39145,2017,119
7165,2.0,39147,2010,24
7166,2.0,39147,2011,23
7167,2.0,39147,2012,19
7168,2.0,39147,2013,78
7169,2.0,39147,2014,110
7170,2.0,39147,2015,122
7171,2.0,39147,2016,86
7172,2.0,39147,2017,35
7173,2.0,39149,2010,38
7174,2.0,39149,2011,48
7175,2.0,39149,2012,80
7176,2.0,39149,2013,170
7177,2.0,39149,2014,125
7178,2.0,39149,2015,142
7179,2.0,39149,2016,86
7180,2.0,39149,2017,36
7181,2.0,39151,2010,78
7182,2.0,39151,2011,141
7183,2.0,39151,2012,25
7184,2.0,39151,2013,17
7185,2.0,39151,2014,398
7186,2.0,39151,2015,385
7187,2.0,39151,2016,504
7188,2.0,39151,2017,256
7189,2.0,39153,2010,112
7190,2.0,39153,2011,115
7191,2.0,39153,2012,148
7192,2.0,39153,2013,219
7193,2.0,39153,2014,251
7194,2.0,39153,2015,260
7195,2.0,39153,2016,266
7196,2.0,39153,2017,272
7197,2.0,39155,2010,122
7198,2.0,39155,2011,182
7199,2.0,39155,2012,255
7200,2.0,39155,2013,249
7201,2.0,39155,2014,340
7202,2.0,39155,2015,396
7203,2.0,39155,2016,327
7204,2.0,39155,2017,237
7205,2.0,39157,2010,9
7206,2.0,39157,2011,19
7207,2.0,39157,2012,22
7208,2.0,39157,2013,34
7209,2.0,39157,2014,25
7210,2.0,39157,2015,32
7211,2.0,39157,2016,35
7212,2.0,39157,2017,29
7213,2.0,39159,2010,33
7214,2.0,39159,2011,67
7215,2.0,39159,2012,80
7216,2.0,39159,2013,32
7217,2.0,39159,2014,14
7218,2.0,39159,2015,26
7219,2.0,39159,2016,43
7220,2.0,39159,2017,46
7221,2.0,39161,2010,48
7222,2.0,39161,2011,33
7223,2.0,39161,2012,52
7224,2.0,39161,2013,25
7225,2.0,39161,2014,40
7226,2.0,39161,2015,41
7227,2.0,39161,2016,18
7228,2.0,39161,2017,16
7229,2.0,39163,2010,5
7230,2.0,39163,2011,3
7231,2.0,39163,2012,11
7232,2.0,39163,2013,5
7233,2.0,39163,2014,3
7234,2.0,39163,2015,24
7235,2.0,39163,2016,6
7236,2.0,39163,2017,5
7237,2.0,39165,2010,133
7238,2.0,39165,2011,187
7239,2.0,39165,2012,222
7240,2.0,39165,2013,269
7241,2.0,39165,2014,227
7242,2.0,39165,2015,220
7243,2.0,39165,2016,174
7244,2.0,39165,2017,91
7245,2.0,39167,2010,34
7246,2.0,39167,2011,36
7247,2.0,39167,2012,56
7248,2.0,39167,2013,91
7249,2.0,39167,2014,68
7250,2.0,39167,2015,85
7251,2.0,39167,2016,99
7252,2.0,39167,2017,73
7253,2.0,39169,2010,43
7254,2.0,39169,2011,52
7255,2.0,39169,2012,45
7256,2.0,39169,2013,101
7257,2.0,39169,2014,138
7258,2.0,39169,2015,127
7259,2.0,39169,2016,109
7260,2.0,39169,2017,81
7261,2.0,39171,2010,1
7262,2.0,39171,2013,4
7263,2.0,39171,2014,4
7264,2.0,39171,2015,4
7265,2.0,39171,2016,11
7266,2.0,39173,2010,42
7267,2.0,39173,2011,59
7268,2.0,39173,2012,77
7269,2.0,39173,2013,91
7270,2.0,39173,2014,133
7271,2.0,39173,2015,66
7272,2.0,39173,2016,96
7273,2.0,39173,2017,43
7274,2.0,39175,2010,2
7275,2.0,39175,2011,1
7276,2.0,39175,2012,1
7277,2.0,39175,2013,14
7278,2.0,39175,2014,42
7279,2.0,39175,2015,29
7280,2.0,39175,2016,15
7281,2.0,39175,2017,11
7282,2.0,42001,2010,14
7283,2.0,42001,2011,20
7284,2.0,42001,2012,12
7285,2.0,42001,2013,20
7286,2.0,42001,2014,29
7287,2.0,42001,2015,54
7288,2.0,42001,2016,42
7289,2.0,42001,2017,43
7290,2.0,42003,2010,2592
7291,2.0,42003,2011,2298
7292,2.0,42003,2012,2739
7293,2.0,42003,2013,3279
7294,2.0,42003,2014,3774
7295,2.0,42003,2015,3674
7296,2.0,42003,2016,3400
7297,2.0,42003,2017,1894
7298,2.0,42005,2010,96
7299,2.0,42005,2011,86
7300,2.0,42005,2012,65
7301,2.0,42005,2013,57
7302,2.0,42005,2014,151
7303,2.0,42005,2015,113
7304,2.0,42005,2016,119
7305,2.0,42005,2017,34
7306,2.0,42007,2010,87
7307,2.0,42007,2011,104
7308,2.0,42007,2012,86
7309,2.0,42007,2013,161
7310,2.0,42007,2014,128
7311,2.0,42007,2015,171
7312,2.0,42007,2016,208
7313,2.0,42007,2017,108
7314,2.0,42009,2010,34
7315,2.0,42009,2011,28
7316,2.0,42009,2012,27
7317,2.0,42009,2013,18
7318,2.0,42009,2014,14
7319,2.0,42009,2015,22
7320,2.0,42009,2016,23
7321,2.0,42009,2017,8
7322,2.0,42011,2010,172
7323,2.0,42011,2011,243
7324,2.0,42011,2012,357
7325,2.0,42011,2013,415
7326,2.0,42011,2014,392
7327,2.0,42011,2015,424
7328,2.0,42011,2016,464
7329,2.0,42011,2017,292
7330,2.0,42013,2010,103
7331,2.0,42013,2011,50
7332,2.0,42013,2012,137
7333,2.0,42013,2013,159
7334,2.0,42013,2014,310
7335,2.0,42013,2015,209
7336,2.0,42013,2016,152
7337,2.0,42013,2017,119
7338,2.0,42015,2010,33
7339,2.0,42015,2011,18
7340,2.0,42015,2012,27
7341,2.0,42015,2013,26
7342,2.0,42015,2014,53
7343,2.0,42015,2015,54
7344,2.0,42015,2016,61
7345,2.0,42015,2017,7
7346,2.0,42017,2010,618
7347,2.0,42017,2011,821
7348,2.0,42017,2012,674
7349,2.0,42017,2013,119
7350,2.0,42017,2014,1640
7351,2.0,42017,2015,542
7352,2.0,42017,2016,76
7353,2.0,42017,2017,63
7354,2.0,42019,2010,49
7355,2.0,42019,2011,80
7356,2.0,42019,2012,70
7357,2.0,42019,2013,115
7358,2.0,42019,2014,158
7359,2.0,42019,2015,155
7360,2.0,42019,2016,140
7361,2.0,42019,2017,107
7362,2.0,42021,2010,57
7363,2.0,42021,2011,74
7364,2.0,42021,2012,110
7365,2.0,42021,2013,287
7366,2.0,42021,2014,356
7367,2.0,42021,2015,367
7368,2.0,42021,2016,345
7369,2.0,42021,2017,84
7370,2.0,42023,2010,1
7371,2.0,42025,2010,20
7372,2.0,42025,2011,33
7373,2.0,42025,2012,34
7374,2.0,42025,2013,51
7375,2.0,42025,2014,72
7376,2.0,42025,2015,74
7377,2.0,42025,2016,37
7378,2.0,42025,2017,39
7379,2.0,42027,2010,23
7380,2.0,42027,2011,12
7381,2.0,42027,2012,56
7382,2.0,42027,2013,48
7383,2.0,42027,2014,41
7384,2.0,42027,2015,50
7385,2.0,42027,2016,32
7386,2.0,42027,2017,33
7387,2.0,42029,2010,95
7388,2.0,42029,2011,126
7389,2.0,42029,2012,155
7390,2.0,42029,2013,239
7391,2.0,42029,2014,289
7392,2.0,42029,2015,324
7393,2.0,42029,2016,269
7394,2.0,42029,2017,276
7395,2.0,42031,2010,35
7396,2.0,42031,2011,33
7397,2.0,42031,2012,14
7398,2.0,42031,2013,32
7399,2.0,42031,2014,19
7400,2.0,42031,2015,13
7401,2.0,42031,2016,11
7402,2.0,42031,2017,12
7403,2.0,42033,2010,29
7404,2.0,42033,2011,11
7405,2.0,42033,2012,8
7406,2.0,42033,2013,29
7407,2.0,42033,2014,18
7408,2.0,42033,2015,31
7409,2.0,42033,2016,21
7410,2.0,42033,2017,13
7411,2.0,42035,2010,8
7412,2.0,42035,2011,2
7413,2.0,42035,2012,6
7414,2.0,42035,2013,24
7415,2.0,42035,2014,45
7416,2.0,42035,2015,26
7417,2.0,42035,2016,11
7418,2.0,42035,2017,2
7419,2.0,42037,2010,29
7420,2.0,42037,2011,51
7421,2.0,42037,2012,60
7422,2.0,42037,2013,37
7423,2.0,42037,2014,102
7424,2.0,42037,2015,51
7425,2.0,42037,2016,56
7426,2.0,42037,2017,14
7427,2.0,42039,2010,6
7428,2.0,42039,2011,8
7429,2.0,42039,2012,7
7430,2.0,42039,2013,21
7431,2.0,42039,2014,24
7432,2.0,42039,2015,67
7433,2.0,42039,2016,47
7434,2.0,42039,2017,20
7435,2.0,42041,2010,32
7436,2.0,42041,2011,14
7437,2.0,42041,2012,19
7438,2.0,42041,2013,31
7439,2.0,42041,2014,35
7440,2.0,42041,2015,39
7441,2.0,42041,2016,12
7442,2.0,42041,2017,11
7443,2.0,42043,2010,266
7444,2.0,42043,2011,205
7445,2.0,42043,2012,264
7446,2.0,42043,2013,358
7447,2.0,42043,2014,709
7448,2.0,42043,2015,705
7449,2.0,42043,2016,488
7450,2.0,42043,2017,603
7451,2.0,42045,2010,344
7452,2.0,42045,2011,461
7453,2.0,42045,2012,539
7454,2.0,42045,2013,572
7455,2.0,42045,2014,765
7456,2.0,42045,2015,929
7457,2.0,42045,2016,847
7458,2.0,42045,2017,709
7459,2.0,42047,2010,2
7460,2.0,42047,2011,1
7461,2.0,42047,2014,13
7462,2.0,42047,2015,13
7463,2.0,42047,2016,32
7464,2.0,42047,2017,39
7465,2.0,42049,2010,62
7466,2.0,42049,2011,103
7467,2.0,42049,2012,159
7468,2.0,42049,2013,151
7469,2.0,42049,2014,230
7470,2.0,42049,2015,205
7471,2.0,42049,2016,181
7472,2.0,42049,2017,132
7473,2.0,42051,2010,67
7474,2.0,42051,2011,115
7475,2.0,42051,2012,177
7476,2.0,42051,2013,188
7477,2.0,42051,2014,230
7478,2.0,42051,2015,218
7479,2.0,42051,2016,157
7480,2.0,42051,2017,97
7481,2.0,42053,2010,3
7482,2.0,42053,2011,5
7483,2.0,42053,2014,6
7484,2.0,42053,2016,3
7485,2.0,42053,2017,6
7486,2.0,42055,2010,41
7487,2.0,42055,2011,26
7488,2.0,42055,2012,46
7489,2.0,42055,2013,67
7490,2.0,42055,2014,110
7491,2.0,42055,2015,109
7492,2.0,42055,2016,96
7493,2.0,42055,2017,39
7494,2.0,42057,2010,2
7495,2.0,42057,2011,7
7496,2.0,42057,2012,3
7497,2.0,42057,2013,8
7498,2.0,42057,2014,2
7499,2.0,42057,2015,2
7500,2.0,42057,2016,4
7501,2.0,42057,2017,1
7502,2.0,42059,2010,66
7503,2.0,42059,2011,40
7504,2.0,42059,2012,9
7505,2.0,42059,2013,47
7506,2.0,42059,2014,21
7507,2.0,42059,2015,23
7508,2.0,42059,2016,20
7509,2.0,42059,2017,15
7510,2.0,42061,2010,33
7511,2.0,42061,2011,34
7512,2.0,42061,2012,53
7513,2.0,42061,2013,33
7514,2.0,42061,2014,32
7515,2.0,42061,2015,47
7516,2.0,42061,2016,20
7517,2.0,42061,2017,23
7518,2.0,42063,2010,159
7519,2.0,42063,2011,87
7520,2.0,42063,2012,47
7521,2.0,42063,2013,38
7522,2.0,42063,2014,48
7523,2.0,42063,2015,72
7524,2.0,42063,2016,57
7525,2.0,42063,2017,21
7526,2.0,42065,2010,47
7527,2.0,42065,2011,56
7528,2.0,42065,2012,36
7529,2.0,42065,2013,26
7530,2.0,42065,2014,30
7531,2.0,42065,2015,15
7532,2.0,42065,2016,12
7533,2.0,42065,2017,11
7534,2.0,42067,2010,2
7535,2.0,42067,2011,2
7536,2.0,42067,2012,18
7537,2.0,42067,2013,14
7538,2.0,42067,2014,26
7539,2.0,42067,2015,3
7540,2.0,42067,2016,4
7541,2.0,42067,2017,12
7542,2.0,42069,2010,394
7543,2.0,42069,2011,376
7544,2.0,42069,2012,374
7545,2.0,42069,2013,280
7546,2.0,42069,2014,343
7547,2.0,42069,2015,363
7548,2.0,42069,2016,389
7549,2.0,42069,2017,310
7550,2.0,42071,2010,273
7551,2.0,42071,2011,359
7552,2.0,42071,2012,375
7553,2.0,42071,2013,385
7554,2.0,42071,2014,372
7555,2.0,42071,2015,512
7556,2.0,42071,2016,557
7557,2.0,42071,2017,609
7558,2.0,42073,2010,12
7559,2.0,42073,2011,8
7560,2.0,42073,2012,38
7561,2.0,42073,2013,98
7562,2.0,42073,2014,102
7563,2.0,42073,2015,74
7564,2.0,42073,2016,44
7565,2.0,42073,2017,29
7566,2.0,42075,2010,41
7567,2.0,42075,2011,40
7568,2.0,42075,2012,78
7569,2.0,42075,2013,170
7570,2.0,42075,2014,236
7571,2.0,42075,2015,354
7572,2.0,42075,2016,306
7573,2.0,42075,2017,256
7574,2.0,42077,2010,346
7575,2.0,42077,2011,350
7576,2.0,42077,2012,211
7577,2.0,42077,2013,268
7578,2.0,42077,2014,175
7579,2.0,42077,2015,142
7580,2.0,42077,2016,159
7581,2.0,42077,2017,143
7582,2.0,42079,2010,382
7583,2.0,42079,2011,369
7584,2.0,42079,2012,435
7585,2.0,42079,2013,672
7586,2.0,42079,2014,978
7587,2.0,42079,2015,621
7588,2.0,42079,2016,658
7589,2.0,42079,2017,467
7590,2.0,42081,2010,101
7591,2.0,42081,2011,88
7592,2.0,42081,2012,110
7593,2.0,42081,2013,224
7594,2.0,42081,2014,213
7595,2.0,42081,2015,191
7596,2.0,42081,2016,239
7597,2.0,42081,2017,145
7598,2.0,42083,2010,3
7599,2.0,42083,2011,3
7600,2.0,42083,2012,1
7601,2.0,42083,2013,3
7602,2.0,42083,2015,16
7603,2.0,42083,2016,8
7604,2.0,42083,2017,6
7605,2.0,42085,2010,10
7606,2.0,42085,2011,32
7607,2.0,42085,2012,50
7608,2.0,42085,2013,41
7609,2.0,42085,2014,75
7610,2.0,42085,2015,85
7611,2.0,42085,2016,41
7612,2.0,42085,2017,50
7613,2.0,42087,2010,5
7614,2.0,42087,2011,5
7615,2.0,42087,2012,12
7616,2.0,42087,2013,12
7617,2.0,42087,2014,21
7618,2.0,42087,2015,17
7619,2.0,42087,2016,22
7620,2.0,42087,2017,17
7621,2.0,42089,2010,88
7622,2.0,42089,2011,79
7623,2.0,42089,2012,75
7624,2.0,42089,2013,167
7625,2.0,42089,2014,191
7626,2.0,42089,2015,234
7627,2.0,42089,2016,180
7628,2.0,42089,2017,171
7629,2.0,42091,2010,83
7630,2.0,42091,2011,59
7631,2.0,42091,2012,63
7632,2.0,42091,2013,54
7633,2.0,42091,2014,23
7634,2.0,42091,2015,28
7635,2.0,42091,2016,70
7636,2.0,42091,2017,26
7637,2.0,42093,2010,1
7638,2.0,42093,2011,11
7639,2.0,42093,2012,7
7640,2.0,42093,2013,30
7641,2.0,42093,2014,7
7642,2.0,42093,2015,4
7643,2.0,42093,2016,6
7644,2.0,42093,2017,3
7645,2.0,42095,2010,343
7646,2.0,42095,2011,234
7647,2.0,42095,2012,205
7648,2.0,42095,2013,180
7649,2.0,42095,2014,147
7650,2.0,42095,2015,103
7651,2.0,42095,2016,180
7652,2.0,42095,2017,68
7653,2.0,42097,2010,21
7654,2.0,42097,2011,25
7655,2.0,42097,2012,45
7656,2.0,42097,2013,33
7657,2.0,42097,2014,93
7658,2.0,42097,2015,54
7659,2.0,42097,2016,56
7660,2.0,42097,2017,47
7661,2.0,42099,2010,11
7662,2.0,42099,2011,23
7663,2.0,42099,2012,22
7664,2.0,42099,2013,35
7665,2.0,42099,2014,68
7666,2.0,42099,2015,29
7667,2.0,42099,2016,73
7668,2.0,42099,2017,20
7669,2.0,42101,2010,3910
7670,2.0,42101,2011,3508
7671,2.0,42101,2012,3659
7672,2.0,42101,2013,3519
7673,2.0,42101,2014,3297
7674,2.0,42101,2015,4985
7675,2.0,42101,2016,5075
7676,2.0,42101,2017,4664
7677,2.0,42103,2010,35
7678,2.0,42103,2011,24
7679,2.0,42103,2012,26
7680,2.0,42103,2013,40
7681,2.0,42103,2014,46
7682,2.0,42103,2015,37
7683,2.0,42103,2016,29
7684,2.0,42103,2017,17
7685,2.0,42105,2011,3
7686,2.0,42105,2012,12
7687,2.0,42105,2013,13
7688,2.0,42105,2014,14
7689,2.0,42105,2015,35
7690,2.0,42105,2016,8
7691,2.0,42105,2017,5
7692,2.0,42107,2010,49
7693,2.0,42107,2011,78
7694,2.0,42107,2012,98
7695,2.0,42107,2013,130
7696,2.0,42107,2014,210
7697,2.0,42107,2015,386
7698,2.0,42107,2016,289
7699,2.0,42107,2017,181
7700,2.0,42109,2010,3
7701,2.0,42109,2011,7
7702,2.0,42109,2012,14
7703,2.0,42109,2013,26
7704,2.0,42109,2014,8
