Tag,FIPS,YYYY,DrugReports
1.0,21221,2013,3
1.0,21221,2014,3
1.0,21221,2015,3
1.0,21221,2016,3
1.0,21221,2017,2
1.0,21223,2010,2
1.0,21223,2011,2
1.0,21223,2012,2
1.0,21223,2013,3
1.0,21223,2014,5
1.0,21223,2015,4
1.0,21223,2016,2
1.0,21223,2017,1
1.0,21225,2011,3
1.0,21225,2012,2
1.0,21225,2013,3
1.0,21225,2014,2
1.0,21225,2015,3
1.0,21225,2016,3
1.0,21227,2010,7
1.0,21227,2011,5
1.0,21227,2012,7
1.0,21227,2013,6
1.0,21227,2014,7
1.0,21227,2015,6
1.0,21227,2016,7
1.0,21227,2017,5
1.0,21229,2010,3
1.0,21229,2011,4
1.0,21229,2012,1
1.0,21229,2013,2
1.0,21229,2014,1
1.0,21229,2015,1
1.0,21229,2016,1
1.0,21229,2017,1
1.0,21231,2010,4
1.0,21231,2011,4
1.0,21231,2012,4
1.0,21231,2013,2
1.0,21231,2014,4
1.0,21231,2015,4
1.0,21231,2016,3
1.0,21231,2017,7
1.0,21233,2010,4
1.0,21233,2011,2
1.0,21233,2012,2
1.0,21233,2013,3
1.0,21233,2014,3
1.0,21233,2016,2
1.0,21233,2017,1
1.0,21235,2010,5
1.0,21235,2011,5
1.0,21235,2012,6
1.0,21235,2013,6
1.0,21235,2014,6
1.0,21235,2015,5
1.0,21235,2016,4
1.0,21235,2017,5
1.0,21237,2010,2
1.0,21237,2011,3
1.0,21237,2012,3
1.0,21237,2013,3
1.0,21237,2014,3
1.0,21237,2015,5
1.0,21237,2016,2
1.0,21237,2017,4
1.0,21239,2010,3
1.0,21239,2011,4
1.0,21239,2012,3
1.0,21239,2013,4
1.0,21239,2014,4
1.0,21239,2015,2
1.0,21239,2016,4
1.0,21239,2017,4
1.0,39001,2010,7
1.0,39001,2011,7
1.0,39001,2012,5
1.0,39001,2013,3
1.0,39001,2014,4
1.0,39001,2015,3
1.0,39001,2016,3
1.0,39001,2017,3
1.0,39003,2010,6
1.0,39003,2011,7
1.0,39003,2012,6
1.0,39003,2013,7
1.0,39003,2014,7
1.0,39003,2015,6
1.0,39003,2016,4
1.0,39003,2017,5
1.0,39005,2010,6
1.0,39005,2011,5
1.0,39005,2012,4
1.0,39005,2013,6
1.0,39005,2014,6
1.0,39005,2015,5
1.0,39005,2016,7
1.0,39005,2017,5
1.0,39007,2010,5
1.0,39007,2011,7
1.0,39007,2012,6
1.0,39007,2013,6
1.0,39007,2014,7
1.0,39007,2015,5
1.0,39007,2016,6
1.0,39007,2017,5
1.0,39009,2010,5
1.0,39009,2011,7
1.0,39009,2012,6
1.0,39009,2013,7
1.0,39009,2014,6
1.0,39009,2015,6
1.0,39009,2016,5
1.0,39009,2017,5
1.0,39011,2010,3
1.0,39011,2011,3
1.0,39011,2012,5
1.0,39011,2013,6
1.0,39011,2014,3
1.0,39011,2015,4
1.0,39011,2016,5
1.0,39011,2017,4
1.0,39013,2010,5
1.0,39013,2011,6
1.0,39013,2012,6
1.0,39013,2013,7
1.0,39013,2014,5
1.0,39013,2015,6
1.0,39013,2016,5
1.0,39013,2017,6
1.0,39015,2010,6
1.0,39015,2011,6
1.0,39015,2012,6
1.0,39015,2013,5
1.0,39015,2014,6
1.0,39015,2015,6
1.0,39015,2016,4
1.0,39015,2017,4
1.0,39017,2010,7
1.0,39017,2011,7
1.0,39017,2012,7
1.0,39017,2013,7
1.0,39017,2014,7
1.0,39017,2015,8
1.0,39017,2016,7
1.0,39017,2017,7
1.0,39019,2010,3
1.0,39019,2011,5
1.0,39019,2012,4
1.0,39019,2013,3
1.0,39019,2014,2
1.0,39019,2015,2
1.0,39019,2016,2
1.0,39019,2017,1
1.0,39021,2010,4
1.0,39021,2011,4
1.0,39021,2012,4
1.0,39021,2013,4
1.0,39021,2014,3
1.0,39021,2015,5
1.0,39021,2016,5
1.0,39021,2017,3
1.0,39023,2010,3
1.0,39023,2011,2
1.0,39023,2012,4
1.0,39023,2013,4
1.0,39023,2014,4
1.0,39023,2015,5
1.0,39023,2016,6
1.0,39023,2017,6
1.0,39025,2010,6
1.0,39025,2011,7
1.0,39025,2012,6
1.0,39025,2013,6
1.0,39025,2014,6
1.0,39025,2015,6
1.0,39025,2016,4
1.0,39025,2017,7
1.0,39027,2010,4
1.0,39027,2011,5
1.0,39027,2012,5
1.0,39027,2013,6
1.0,39027,2014,5
1.0,39027,2015,5
1.0,39027,2016,6
1.0,39027,2017,6
1.0,39029,2010,5
1.0,39029,2011,5
1.0,39029,2012,6
1.0,39029,2013,5
1.0,39029,2014,6
1.0,39029,2015,6
1.0,39029,2016,6
1.0,39029,2017,4
1.0,39031,2010,3
1.0,39031,2011,3
1.0,39031,2012,4
1.0,39031,2013,4
1.0,39031,2014,3
1.0,39031,2015,3
1.0,39031,2016,4
1.0,39031,2017,2
1.0,39033,2010,4
1.0,39033,2011,5
1.0,39033,2012,4
1.0,39033,2013,6
1.0,39033,2014,4
1.0,39033,2015,6
1.0,39033,2016,5
1.0,39033,2017,5
1.0,39035,2010,7
1.0,39035,2011,7
1.0,39035,2012,8
1.0,39035,2013,7
1.0,39035,2014,8
1.0,39035,2015,8
1.0,39035,2016,9
1.0,39035,2017,8
1.0,39037,2010,4
1.0,39037,2011,3
1.0,39037,2012,4
1.0,39037,2013,3
1.0,39037,2014,4
1.0,39037,2015,4
1.0,39037,2016,3
1.0,39037,2017,5
1.0,39039,2010,6
1.0,39039,2011,5
1.0,39039,2012,5
1.0,39039,2013,6
1.0,39039,2014,5
1.0,39039,2015,7
1.0,39039,2016,6
1.0,39039,2017,6
1.0,39041,2010,7
1.0,39041,2011,7
1.0,39041,2012,6
1.0,39041,2013,5
1.0,39041,2014,6
1.0,39041,2015,7
1.0,39041,2016,6
1.0,39041,2017,7
1.0,39043,2010,7
1.0,39043,2011,7
1.0,39043,2012,7
1.0,39043,2013,7
1.0,39043,2014,6
1.0,39043,2015,6
1.0,39043,2016,6
1.0,39043,2017,7
1.0,39045,2010,8
1.0,39045,2011,7
1.0,39045,2012,7
1.0,39045,2013,7
1.0,39045,2014,7
1.0,39045,2015,5
1.0,39045,2016,6
1.0,39045,2017,7
1.0,39047,2010,3
1.0,39047,2011,2
1.0,39047,2012,4
1.0,39047,2013,2
1.0,39047,2014,3
1.0,39047,2015,5
1.0,39047,2016,5
1.0,39047,2017,3
1.0,39049,2010,7
1.0,39049,2011,7
1.0,39049,2012,7
1.0,39049,2013,7
1.0,39049,2014,7
1.0,39049,2015,7
1.0,39049,2016,7
1.0,39049,2017,7
1.0,39051,2010,2
1.0,39051,2011,4
1.0,39051,2012,6
1.0,39051,2013,4
1.0,39051,2014,4
1.0,39051,2015,6
1.0,39051,2016,4
1.0,39051,2017,3
1.0,39053,2010,6
1.0,39053,2011,7
1.0,39053,2012,5
1.0,39053,2013,6
1.0,39053,2014,6
1.0,39053,2015,5
1.0,39053,2016,7
1.0,39053,2017,7
1.0,39055,2010,3
1.0,39055,2011,4
1.0,39055,2012,3
1.0,39055,2013,3
1.0,39055,2014,4
1.0,39055,2015,5
1.0,39055,2016,3
1.0,39055,2017,5
1.0,39057,2010,6
1.0,39057,2011,5
1.0,39057,2012,5
1.0,39057,2013,7
1.0,39057,2014,5
1.0,39057,2015,4
1.0,39057,2016,6
1.0,39057,2017,6
1.0,39059,2010,5
1.0,39059,2011,7
1.0,39059,2012,7
1.0,39059,2013,6
1.0,39059,2014,6
1.0,39059,2015,7
1.0,39059,2016,4
1.0,39059,2017,6
1.0,39061,2010,7
1.0,39061,2011,7
1.0,39061,2012,7
1.0,39061,2013,7
1.0,39061,2014,7
1.0,39061,2015,7
1.0,39061,2016,7
1.0,39061,2017,7
1.0,39063,2010,5
1.0,39063,2011,7
1.0,39063,2012,7
1.0,39063,2013,7
1.0,39063,2014,6
1.0,39063,2015,7
1.0,39063,2016,6
1.0,39063,2017,6
1.0,39065,2010,6
1.0,39065,2011,5
1.0,39065,2012,3
1.0,39065,2013,6
1.0,39065,2014,3
1.0,39065,2015,5
1.0,39065,2016,4
1.0,39065,2017,4
1.0,39067,2011,2
1.0,39067,2012,2
1.0,39067,2013,4
1.0,39067,2014,2
1.0,39067,2015,3
1.0,39067,2016,4
1.0,39067,2017,3
1.0,39069,2010,1
1.0,39069,2011,2
1.0,39069,2012,3
1.0,39069,2013,3
1.0,39069,2015,3
1.0,39069,2016,2
1.0,39069,2017,1
1.0,39071,2010,6
1.0,39071,2011,6
1.0,39071,2012,6
1.0,39071,2013,4
1.0,39071,2014,5
1.0,39071,2015,5
1.0,39071,2016,4
1.0,39071,2017,3
1.0,39073,2010,3
1.0,39073,2011,3
1.0,39073,2012,3
1.0,39073,2013,3
1.0,39073,2014,4
1.0,39073,2015,5
1.0,39073,2016,4
1.0,39073,2017,5
1.0,39075,2010,5
1.0,39075,2011,5
1.0,39075,2012,4
1.0,39075,2013,3
1.0,39075,2014,3
1.0,39075,2015,3
1.0,39075,2016,1
1.0,39075,2017,3
1.0,39077,2010,5
1.0,39077,2011,5
1.0,39077,2012,6
1.0,39077,2013,6
1.0,39077,2014,6
1.0,39077,2015,5
1.0,39077,2016,5
1.0,39077,2017,5
1.0,39079,2010,7
1.0,39079,2011,7
1.0,39079,2012,7
1.0,39079,2013,5
1.0,39079,2014,7
1.0,39079,2015,7
1.0,39079,2016,7
1.0,39079,2017,7
1.0,39081,2010,5
1.0,39081,2011,6
1.0,39081,2012,5
1.0,39081,2013,5
1.0,39081,2014,5
1.0,39081,2015,4
1.0,39081,2016,4
1.0,39081,2017,3
1.0,39083,2010,4
1.0,39083,2011,5
1.0,39083,2012,5
1.0,39083,2013,4
1.0,39083,2014,3
1.0,39083,2015,3
1.0,39083,2016,4
1.0,39083,2017,4
1.0,39085,2010,7
1.0,39085,2011,7
1.0,39085,2012,7
1.0,39085,2013,6
1.0,39085,2014,7
1.0,39085,2015,7
1.0,39085,2016,8
1.0,39085,2017,8
1.0,39087,2010,3
1.0,39087,2011,2
1.0,39087,2012,6
1.0,39087,2013,4
1.0,39087,2014,4
1.0,39087,2015,4
1.0,39087,2016,4
1.0,39087,2017,5
1.0,39089,2010,8
1.0,39089,2011,8
1.0,39089,2012,8
1.0,39089,2013,6
1.0,39089,2014,5
1.0,39089,2015,5
1.0,39089,2016,4
1.0,39089,2017,5
1.0,39091,2010,6
1.0,39091,2011,5
1.0,39091,2012,3
1.0,39091,2013,3
1.0,39091,2014,5
1.0,39091,2015,4
1.0,39091,2016,6
1.0,39091,2017,4
1.0,39093,2010,4
1.0,39093,2011,5
1.0,39093,2012,4
1.0,39093,2013,3
1.0,39093,2014,5
1.0,39093,2015,7
1.0,39093,2016,7
1.0,39093,2017,6
1.0,39095,2010,7
1.0,39095,2011,7
1.0,39095,2012,7
1.0,39095,2013,7
1.0,39095,2014,7
1.0,39095,2015,7
1.0,39095,2016,7
1.0,39095,2017,6
1.0,39097,2010,5
1.0,39097,2011,6
1.0,39097,2012,6
1.0,39097,2013,4
1.0,39097,2014,3
1.0,39097,2015,5
1.0,39097,2016,5
1.0,39097,2017,5
1.0,39099,2010,7
1.0,39099,2011,7
1.0,39099,2012,7
1.0,39099,2013,7
1.0,39099,2014,7
1.0,39099,2015,7
1.0,39099,2016,5
1.0,39099,2017,5
1.0,39101,2010,7
1.0,39101,2011,5
1.0,39101,2012,6
1.0,39101,2013,4
1.0,39101,2014,4
1.0,39101,2015,5
1.0,39101,2016,6
1.0,39101,2017,5
1.0,39103,2010,6
1.0,39103,2011,7
1.0,39103,2012,6
1.0,39103,2013,6
1.0,39103,2014,4
1.0,39103,2015,5
1.0,39103,2016,5
1.0,39103,2017,6
1.0,39105,2010,4
1.0,39105,2011,6
1.0,39105,2012,5
1.0,39105,2013,5
1.0,39105,2014,3
1.0,39105,2015,2
1.0,39105,2016,5
1.0,39105,2017,2
1.0,39107,2010,4
1.0,39107,2011,4
1.0,39107,2012,4
1.0,39107,2013,3
1.0,39107,2014,3
1.0,39107,2015,4
1.0,39107,2016,4
1.0,39107,2017,2
1.0,39109,2010,6
1.0,39109,2011,3
1.0,39109,2012,7
1.0,39109,2013,6
1.0,39109,2014,6
1.0,39109,2015,6
1.0,39109,2016,8
1.0,39109,2017,6
1.0,39111,2010,2
1.0,39111,2011,2
1.0,39111,2012,3
1.0,39111,2013,3
1.0,39111,2014,4
1.0,39111,2015,5
1.0,39111,2016,3
1.0,39111,2017,4
1.0,39113,2010,7
1.0,39113,2011,7
1.0,39113,2012,8
1.0,39113,2013,8
1.0,39113,2014,8
1.0,39113,2015,8
1.0,39113,2016,8
1.0,39113,2017,7
1.0,39115,2010,3
1.0,39115,2011,4
1.0,39115,2012,2
1.0,39115,2013,1
1.0,39115,2014,2
1.0,39115,2015,4
1.0,39115,2016,1
1.0,39115,2017,2
1.0,39117,2010,4
1.0,39117,2011,5
1.0,39117,2012,6
1.0,39117,2013,5
1.0,39117,2014,4
1.0,39117,2015,5
1.0,39117,2016,3
1.0,39117,2017,4
1.0,39119,2010,4
1.0,39119,2011,5
1.0,39119,2012,5
1.0,39119,2013,5
1.0,39119,2014,6
1.0,39119,2015,5
1.0,39119,2016,6
1.0,39119,2017,4
1.0,39121,2010,1
1.0,39121,2011,4
1.0,39121,2012,1
1.0,39121,2013,1
1.0,39121,2014,1
1.0,39121,2015,3
1.0,39121,2016,2
1.0,39123,2010,3
1.0,39123,2011,4
1.0,39123,2012,7
1.0,39123,2013,4
1.0,39123,2014,4
1.0,39123,2015,4
1.0,39123,2016,4
1.0,39123,2017,5
1.0,39125,2010,1
1.0,39125,2011,1
1.0,39125,2012,2
1.0,39125,2013,2
1.0,39125,2014,2
1.0,39125,2015,4
1.0,39125,2016,2
1.0,39125,2017,3
1.0,39127,2010,4
1.0,39127,2011,6
1.0,39127,2012,5
1.0,39127,2013,5
1.0,39127,2014,5
1.0,39127,2015,6
1.0,39127,2016,4
1.0,39127,2017,5
1.0,39129,2010,5
1.0,39129,2011,5
1.0,39129,2012,6
1.0,39129,2013,7
1.0,39129,2014,5
1.0,39129,2015,7
1.0,39129,2016,4
1.0,39129,2017,3
1.0,39131,2010,4
1.0,39131,2011,7
1.0,39131,2012,3
1.0,39131,2013,5
1.0,39131,2014,4
1.0,39131,2015,4
1.0,39131,2016,4
1.0,39131,2017,4
1.0,39133,2010,6
1.0,39133,2011,6
1.0,39133,2012,6
1.0,39133,2013,8
1.0,39133,2014,7
1.0,39133,2015,5
1.0,39133,2016,7
1.0,39133,2017,5
1.0,39135,2010,5
1.0,39135,2011,1
1.0,39135,2012,4
1.0,39135,2013,5
1.0,39135,2014,3
1.0,39135,2015,3
1.0,39135,2016,5
1.0,39135,2017,4
1.0,39137,2010,1
1.0,39137,2011,1
1.0,39137,2012,1
1.0,39137,2013,2
1.0,39137,2015,3
1.0,39137,2016,1
1.0,39137,2017,2
1.0,39139,2010,7
1.0,39139,2011,6
1.0,39139,2012,6
1.0,39139,2013,5
1.0,39139,2014,6
1.0,39139,2015,5
1.0,39139,2016,5
1.0,39139,2017,5
1.0,39141,2010,6
1.0,39141,2011,6
1.0,39141,2012,4
1.0,39141,2013,6
1.0,39141,2014,6
1.0,39141,2015,6
1.0,39141,2016,4
1.0,39141,2017,4
1.0,39143,2010,4
1.0,39143,2011,5
1.0,39143,2012,5
1.0,39143,2013,4
1.0,39143,2014,6
1.0,39143,2015,7
1.0,39143,2016,7
1.0,39143,2017,4
1.0,39145,2010,7
1.0,39145,2011,6
1.0,39145,2012,6
1.0,39145,2013,6
1.0,39145,2014,7
1.0,39145,2015,7
1.0,39145,2016,6
1.0,39145,2017,4
1.0,39147,2010,5
1.0,39147,2011,6
1.0,39147,2012,4
1.0,39147,2013,3
1.0,39147,2014,4
1.0,39147,2015,4
1.0,39147,2016,4
1.0,39147,2017,4
1.0,39149,2010,5
1.0,39149,2011,5
1.0,39149,2012,4
1.0,39149,2013,5
1.0,39149,2014,3
1.0,39149,2015,5
1.0,39149,2016,3
1.0,39149,2017,5
1.0,39151,2010,7
1.0,39151,2011,7
1.0,39151,2012,6
1.0,39151,2013,3
1.0,39151,2014,7
1.0,39151,2015,6
1.0,39151,2016,7
1.0,39151,2017,8
1.0,39153,2010,7
1.0,39153,2011,7
1.0,39153,2012,7
1.0,39153,2013,7
1.0,39153,2014,6
1.0,39153,2015,7
1.0,39153,2016,6
1.0,39153,2017,8
1.0,39155,2010,6
1.0,39155,2011,7
1.0,39155,2012,6
1.0,39155,2013,6
1.0,39155,2014,7
1.0,39155,2015,6
1.0,39155,2016,7
1.0,39155,2017,5
1.0,39157,2010,6
1.0,39157,2011,6
1.0,39157,2012,4
1.0,39157,2013,5
1.0,39157,2014,5
1.0,39157,2015,6
1.0,39157,2016,5
1.0,39157,2017,6
1.0,39159,2010,3
1.0,39159,2011,5
1.0,39159,2012,7
1.0,39159,2013,5
1.0,39159,2014,4
1.0,39159,2015,4
1.0,39159,2016,5
1.0,39159,2017,4
1.0,39161,2010,5
1.0,39161,2011,6
1.0,39161,2012,4
1.0,39161,2013,4
1.0,39161,2014,6
1.0,39161,2015,4
1.0,39161,2016,5
1.0,39161,2017,5
1.0,39163,2010,5
1.0,39163,2011,2
1.0,39163,2012,4
1.0,39163,2013,4
1.0,39163,2014,4
1.0,39163,2015,5
1.0,39163,2016,4
1.0,39163,2017,2
1.0,39165,2010,6
1.0,39165,2011,6
1.0,39165,2012,6
1.0,39165,2013,8
1.0,39165,2014,6
1.0,39165,2015,5
1.0,39165,2016,8
1.0,39165,2017,6
1.0,39167,2010,5
1.0,39167,2011,5
1.0,39167,2012,6
1.0,39167,2013,5
1.0,39167,2014,5
1.0,39167,2015,5
1.0,39167,2016,5
1.0,39167,2017,5
1.0,39169,2010,7
1.0,39169,2011,7
1.0,39169,2012,6
1.0,39169,2013,6
1.0,39169,2014,4
1.0,39169,2015,5
1.0,39169,2016,6
1.0,39169,2017,5
1.0,39171,2011,2
1.0,39171,2012,1
1.0,39171,2013,5
1.0,39171,2014,1
1.0,39171,2016,2
1.0,39171,2017,1
1.0,39173,2010,5
1.0,39173,2011,7
1.0,39173,2012,7
1.0,39173,2013,6
1.0,39173,2014,5
1.0,39173,2015,6
1.0,39173,2016,7
1.0,39173,2017,3
1.0,39175,2010,1
1.0,39175,2011,3
1.0,39175,2012,1
1.0,39175,2013,3
1.0,39175,2014,5
1.0,39175,2015,4
1.0,39175,2016,4
1.0,39175,2017,5
1.0,42001,2010,5
1.0,42001,2011,5
1.0,42001,2012,5
1.0,42001,2013,5
1.0,42001,2014,4
1.0,42001,2015,4
1.0,42001,2016,6
1.0,42001,2017,4
1.0,42003,2010,7
1.0,42003,2011,7
1.0,42003,2012,7
1.0,42003,2013,7
1.0,42003,2014,7
1.0,42003,2015,7
1.0,42003,2016,7
1.0,42003,2017,7
1.0,42005,2010,5
1.0,42005,2011,6
1.0,42005,2012,4
1.0,42005,2013,5
1.0,42005,2014,3
1.0,42005,2015,5
1.0,42005,2016,6
1.0,42005,2017,3
1.0,42007,2010,6
1.0,42007,2011,5
1.0,42007,2012,5
1.0,42007,2013,5
1.0,42007,2014,4
1.0,42007,2015,6
1.0,42007,2016,6
1.0,42007,2017,5
1.0,42009,2010,3
1.0,42009,2011,4
1.0,42009,2012,4
1.0,42009,2013,4
1.0,42009,2014,2
1.0,42009,2015,3
1.0,42009,2016,5
1.0,42009,2017,2
1.0,42011,2010,4
1.0,42011,2011,6
1.0,42011,2012,7
1.0,42011,2013,5
1.0,42011,2014,6
1.0,42011,2015,5
1.0,42011,2016,7
1.0,42011,2017,6
1.0,42013,2010,6
1.0,42013,2011,6
1.0,42013,2012,5
1.0,42013,2013,5
1.0,42013,2014,5
1.0,42013,2015,6
1.0,42013,2016,5
1.0,42013,2017,5
1.0,42015,2010,5
1.0,42015,2011,5
1.0,42015,2012,6
1.0,42015,2013,5
1.0,42015,2014,5
1.0,42015,2015,3
1.0,42015,2016,4
1.0,42015,2017,2
1.0,42017,2010,7
1.0,42017,2011,7
1.0,42017,2012,7
1.0,42017,2013,3
1.0,42017,2014,7
1.0,42017,2015,6
1.0,42017,2016,4
1.0,42017,2017,3
1.0,42019,2010,5
1.0,42019,2011,4
1.0,42019,2012,5
1.0,42019,2013,3
1.0,42019,2014,6
1.0,42019,2015,4
1.0,42019,2016,4
1.0,42019,2017,4
1.0,42021,2010,5
1.0,42021,2011,7
1.0,42021,2012,7
1.0,42021,2013,5
1.0,42021,2014,7
1.0,42021,2015,5
1.0,42021,2016,5
1.0,42021,2017,3
1.0,42023,2010,3
1.0,42023,2012,1
1.0,42023,2013,4
1.0,42023,2015,1
1.0,42025,2010,3
1.0,42025,2011,4
1.0,42025,2012,5
1.0,42025,2013,3
1.0,42025,2014,4
1.0,42025,2015,3
1.0,42025,2016,3
1.0,42025,2017,2
1.0,42027,2010,4
1.0,42027,2011,6
1.0,42027,2012,4
1.0,42027,2013,5
1.0,42027,2014,4
1.0,42027,2015,6
1.0,42027,2016,4
1.0,42027,2017,5
1.0,42029,2010,6
1.0,42029,2011,6
1.0,42029,2012,6
1.0,42029,2013,6
1.0,42029,2014,6
1.0,42029,2015,7
1.0,42029,2016,7
1.0,42029,2017,6
1.0,42031,2010,5
1.0,42031,2011,3
1.0,42031,2012,4
1.0,42031,2013,4
1.0,42031,2014,4
1.0,42031,2015,2
1.0,42031,2016,4
1.0,42031,2017,2
1.0,42033,2010,5
1.0,42033,2011,3
1.0,42033,2012,3
1.0,42033,2013,4
1.0,42033,2014,5
1.0,42033,2015,5
1.0,42033,2016,3
1.0,42033,2017,3
1.0,42035,2010,3
1.0,42035,2011,3
1.0,42035,2012,2
1.0,42035,2013,3
1.0,42035,2014,4
1.0,42035,2015,3
1.0,42035,2016,4
1.0,42035,2017,3
1.0,42037,2010,2
1.0,42037,2011,2
1.0,42037,2012,4
1.0,42037,2013,3
1.0,42037,2014,5
1.0,42037,2015,6
1.0,42037,2016,2
1.0,42037,2017,2
1.0,42039,2010,5
1.0,42039,2011,6
1.0,42039,2012,5
1.0,42039,2013,7
1.0,42039,2014,5
1.0,42039,2015,6
1.0,42039,2016,6
1.0,42039,2017,5
1.0,42041,2010,3
1.0,42041,2011,4
1.0,42041,2012,4
1.0,42041,2013,5
1.0,42041,2014,6
1.0,42041,2015,3
1.0,42041,2017,2
1.0,42043,2010,7
1.0,42043,2011,6
1.0,42043,2012,6
1.0,42043,2013,6
1.0,42043,2014,5
1.0,42043,2015,6
1.0,42043,2016,6
1.0,42043,2017,6
1.0,42045,2010,7
1.0,42045,2011,7
1.0,42045,2012,7
1.0,42045,2013,7
1.0,42045,2014,7
1.0,42045,2015,7
1.0,42045,2016,7
1.0,42045,2017,7
1.0,42047,2010,4
1.0,42047,2011,4
1.0,42047,2012,3
1.0,42047,2013,4
1.0,42047,2014,3
1.0,42047,2015,4
1.0,42047,2016,3
1.0,42047,2017,2
1.0,42049,2010,6
1.0,42049,2011,7
1.0,42049,2012,6
1.0,42049,2013,7
1.0,42049,2014,7
1.0,42049,2015,5
1.0,42049,2016,6
1.0,42049,2017,6
1.0,42051,2010,7
1.0,42051,2011,6
1.0,42051,2012,7
1.0,42051,2013,7
1.0,42051,2014,7
1.0,42051,2015,5
1.0,42051,2016,7
1.0,42051,2017,5
1.0,42053,2010,1
1.0,42053,2011,1
1.0,42053,2015,2
1.0,42053,2016,3
1.0,42055,2010,6
1.0,42055,2011,5
1.0,42055,2012,6
1.0,42055,2013,5
1.0,42055,2014,6
1.0,42055,2015,6
1.0,42055,2016,7
1.0,42055,2017,4
1.0,42057,2010,5
1.0,42057,2011,5
1.0,42057,2012,1
1.0,42057,2013,3
1.0,42057,2015,1
1.0,42057,2016,1
1.0,42057,2017,1
1.0,42059,2010,4
1.0,42059,2011,3
1.0,42059,2012,5
1.0,42059,2013,4
1.0,42059,2014,3
1.0,42059,2015,2
1.0,42059,2016,4
1.0,42059,2017,3
1.0,42061,2010,5
1.0,42061,2011,3
1.0,42061,2012,4
1.0,42061,2013,2
1.0,42061,2014,4
1.0,42061,2015,2
1.0,42061,2016,3
1.0,42061,2017,5
1.0,42063,2010,5
1.0,42063,2011,5
1.0,42063,2012,4
1.0,42063,2013,2
1.0,42063,2014,2
1.0,42063,2015,3
1.0,42063,2016,3
1.0,42063,2017,3
1.0,42065,2010,6
1.0,42065,2011,5
1.0,42065,2012,4
1.0,42065,2013,4
1.0,42065,2014,3
1.0,42065,2015,2
1.0,42065,2016,3
1.0,42065,2017,3
1.0,42067,2010,2
1.0,42067,2011,1
1.0,42067,2012,4
1.0,42067,2013,2
1.0,42067,2014,3
1.0,42067,2015,2
1.0,42067,2016,2
1.0,42067,2017,1
1.0,42069,2010,4
1.0,42069,2011,5
1.0,42069,2012,4
1.0,42069,2013,4
1.0,42069,2014,4
1.0,42069,2015,5
1.0,42069,2016,4
1.0,42069,2017,4
1.0,42071,2010,6
1.0,42071,2011,7
1.0,42071,2012,6
1.0,42071,2013,5
1.0,42071,2014,7
1.0,42071,2015,7
1.0,42071,2016,6
1.0,42071,2017,6
1.0,42073,2010,3
1.0,42073,2011,6
1.0,42073,2012,5
1.0,42073,2013,5
1.0,42073,2014,5
1.0,42073,2015,4
1.0,42073,2016,4
1.0,42073,2017,5
1.0,42075,2010,5
1.0,42075,2011,4
1.0,42075,2012,6
1.0,42075,2013,6
1.0,42075,2014,7
1.0,42075,2015,6
1.0,42075,2016,5
1.0,42075,2017,7
1.0,42077,2010,6
1.0,42077,2011,6
1.0,42077,2012,6
1.0,42077,2013,5
1.0,42077,2014,3
1.0,42077,2015,3
1.0,42077,2016,5
1.0,42077,2017,3
1.0,42079,2010,5
1.0,42079,2011,7
1.0,42079,2012,6
1.0,42079,2013,4
1.0,42079,2014,7
1.0,42079,2015,7
1.0,42079,2016,6
1.0,42079,2017,4
1.0,42081,2010,5
1.0,42081,2011,5
1.0,42081,2012,4
1.0,42081,2013,6
1.0,42081,2014,6
1.0,42081,2015,4
1.0,42081,2016,5
1.0,42081,2017,3
1.0,42083,2010,4
1.0,42083,2011,5
1.0,42083,2012,5
1.0,42083,2013,5
1.0,42083,2014,5
1.0,42083,2015,4
1.0,42083,2016,5
1.0,42083,2017,4
1.0,42085,2010,7
1.0,42085,2011,4
1.0,42085,2012,5
1.0,42085,2013,5
1.0,42085,2014,5
1.0,42085,2015,4
1.0,42085,2016,5
1.0,42085,2017,4
1.0,42087,2010,4
1.0,42087,2011,3
1.0,42087,2012,4
1.0,42087,2013,4
1.0,42087,2014,4
1.0,42087,2015,5
1.0,42087,2016,2
1.0,42087,2017,6
1.0,42089,2010,6
1.0,42089,2011,6
1.0,42089,2012,6
1.0,42089,2013,7
1.0,42089,2014,4
1.0,42089,2015,3
1.0,42089,2016,3
1.0,42089,2017,2
1.0,42091,2010,4
1.0,42091,2011,5
1.0,42091,2012,4
1.0,42091,2013,4
1.0,42091,2014,3
1.0,42091,2015,4
1.0,42091,2016,2
1.0,42091,2017,2
1.0,42093,2011,1
1.0,42093,2012,2
1.0,42093,2013,4
1.0,42093,2014,3
1.0,42093,2015,1
1.0,42093,2016,1
1.0,42093,2017,2
1.0,42095,2010,4
1.0,42095,2011,5
1.0,42095,2012,5
1.0,42095,2013,4
1.0,42095,2014,4
1.0,42095,2015,5
1.0,42095,2016,4
1.0,42095,2017,2
1.0,42097,2010,4
1.0,42097,2011,5
1.0,42097,2012,6
1.0,42097,2013,5
1.0,42097,2014,5
1.0,42097,2015,4
1.0,42097,2016,5
1.0,42097,2017,2
1.0,42099,2010,3
1.0,42099,2011,4
1.0,42099,2012,6
1.0,42099,2013,3
1.0,42099,2014,5
1.0,42099,2015,3
1.0,42099,2016,3
1.0,42099,2017,3
1.0,42101,2010,8
1.0,42101,2011,8
1.0,42101,2012,8
1.0,42101,2013,8
