,YYYY,FIPS,DrugReports,Tag
19296,2016,39153,181,0.0
19297,2016,39153,1,1.0
19298,2016,51125,1,0.0
19299,2016,51127,1,1.0
19300,2016,51700,1,0.0
19301,2016,21181,1,0.0
19302,2016,42095,1,0.0
19303,2016,51131,2,1.0
19304,2016,42097,5,1.0
19305,2016,42097,2,1.0
19306,2016,51133,2,1.0
19307,2016,51133,1,0.0
19308,2016,21183,10,1.0
19309,2016,21183,1,0.0
19310,2016,54069,1,1.0
19311,2016,21185,7,0.0
19312,2016,51137,39,2.0
19313,2016,51137,4,0.0
19314,2016,39125,9,2.0
19315,2016,39127,1,1.0
19316,2016,42099,3,1.0
19317,2016,42099,1,0.0
19318,2016,42101,30,0.0
19319,2016,42101,3,1.0
19320,2016,42101,53,0.0
19321,2016,39129,18,1.0
19322,2016,39129,2,0.0
19323,2016,39131,1,1.0
19324,2016,51143,2,0.0
19325,2016,54075,7,1.0
19326,2016,54075,2,1.0
19327,2016,39133,2,1.0
19328,2016,39133,3,0.0
19329,2016,51740,29,2.0
19330,2016,51740,1,1.0
19331,2016,21197,13,1.0
19332,2016,21197,10,1.0
19333,2016,51145,22,2.0
19334,2016,39135,5,1.0
19335,2016,39135,1,1.0
19336,2016,51153,74,0.0
19337,2016,51153,252,2.0
19338,2016,51153,7,0.0
19339,2016,21199,4,0.0
19340,2016,51155,11,0.0
19341,2016,54081,1,0.0
19342,2016,54081,123,1.0
19343,2016,54081,6,1.0
19344,2016,54083,1,0.0
19345,2016,54083,18,2.0
19346,2016,39139,15,0.0
19347,2016,39139,178,2.0
19348,2016,51760,7,1.0
19349,2016,51770,12,1.0
19350,2016,51770,8,0.0
19351,2016,21203,2,1.0
19352,2016,21203,17,1.0
19353,2016,21205,2,0.0
19354,2016,51167,2,1.0
19355,2016,51167,2,1.0
19356,2016,39143,12,0.0
19357,2016,39143,1,1.0
19358,2016,39143,2,1.0
19359,2016,42107,1,0.0
19360,2016,42107,3,1.0
19361,2016,42107,3,0.0
19362,2016,42107,3,1.0
19363,2016,39145,4,0.0
19364,2016,39145,63,0.0
19365,2016,39145,202,2.0
19366,2016,39147,2,1.0
19367,2016,39149,2,1.0
19368,2016,39149,2,0.0
19369,2016,51171,2,1.0
19370,2016,21213,1,1.0
19371,2016,21213,6,1.0
19372,2016,51173,2,0.0
19373,2016,42111,66,2.0
19374,2016,51177,5,1.0
19375,2016,51177,94,1.0
19376,2016,51177,36,1.0
19377,2016,51177,8,0.0
19378,2016,51179,3,0.0
19379,2016,39151,6,1.0
19380,2016,39153,2,0.0
19381,2016,39153,20,1.0
19382,2016,39153,6,1.0
19383,2016,42115,5,1.0
19384,2016,21217,3,1.0
19385,2016,51185,5,0.0
19386,2016,51185,1,0.0
19387,2016,51185,72,1.0
19388,2016,51185,13,1.0
19389,2016,39155,43,1.0
19390,2016,39155,5,0.0
19391,2016,39157,3,1.0
19392,2016,39159,43,2.0
19393,2016,39163,22,1.0
19394,2016,39163,2,1.0
19395,2016,51810,3,1.0
19396,2016,21147,8,1.0
19397,2016,54047,1,0.0
19398,2016,42083,8,2.0
19399,2016,42083,1,1.0
19400,2016,21163,2,1.0
19401,2016,39105,1,1.0
19402,2016,39105,3,1.0
19403,2016,39105,1,0.0
19404,2016,21167,7,0.0
19405,2016,39107,14,0.0
19406,2016,39107,1,1.0
19407,2016,54055,12,1.0
19408,2016,54055,3,1.0
19409,2016,39109,2,0.0
19410,2016,39109,1,0.0
19411,2016,39109,1,1.0
19412,2016,51119,9,2.0
19413,2016,42087,3,0.0
19414,2016,54057,13,2.0
19415,2016,21171,1,1.0
19416,2016,21173,1,0.0
19417,2016,21173,1,0.0
19418,2016,39113,3,0.0
19419,2016,39113,921,0.0
19420,2016,39113,2,1.0
19421,2016,39113,5,1.0
19422,2016,39113,6,0.0
19423,2016,51121,47,1.0
19424,2016,51121,5,0.0
19425,2016,51121,8,1.0
19426,2016,54065,1,0.0
19427,2016,39117,25,2.0
19428,2016,21177,1,2.0
19429,2016,21177,1,0.0
19430,2016,39119,2,1.0
19431,2016,39119,16,1.0
19432,2016,39119,18,1.0
19433,2016,51125,4,2.0
19434,2016,21181,1,0.0
19435,2016,54067,13,0.0
19436,2016,54067,1,1.0
19437,2016,51710,14,0.0
19438,2016,42095,180,2.0
19439,2016,42097,6,0.0
19440,2016,42097,4,0.0
19441,2016,51133,12,1.0
19442,2016,51135,10,1.0
19443,2016,21183,1,0.0
19444,2016,21183,1,0.0
19445,2016,51137,10,1.0
19446,2016,51137,3,1.0
19447,2016,21187,2,1.0
19448,2016,21187,2,0.0
19449,2016,51139,5,1.0
19450,2016,21193,114,1.0
19451,2016,42099,2,0.0
19452,2016,42099,5,1.0
19453,2016,42101,3,1.0
19454,2016,42101,622,0.0
19455,2016,42101,28,0.0
19456,2016,21195,1,0.0
19457,2016,21195,34,1.0
19458,2016,39131,55,2.0
19459,2016,51143,1,2.0
19460,2016,51143,1,0.0
19461,2016,39133,9,0.0
19462,2016,42105,2,1.0
19463,2016,21197,3,1.0
19464,2016,51145,5,1.0
19465,2016,39135,25,0.0
19466,2016,39135,1,0.0
19467,2016,51153,13,1.0
19468,2016,51153,7,0.0
19469,2016,21199,8,0.0
19470,2016,21199,36,1.0
19471,2016,21199,3,0.0
19472,2016,51155,1,2.0
19473,2016,39137,1,1.0
19474,2016,54079,2,2.0
19475,2016,54081,2,1.0
19476,2016,54081,18,1.0
19477,2016,54083,6,1.0
19478,2016,51157,1,1.0
19479,2016,51770,1,0.0
19480,2016,51770,6,1.0
19481,2016,21203,1,0.0
19482,2016,51165,16,1.0
19483,2016,39141,30,1.0
19484,2016,39141,44,0.0
19485,2016,39141,2,1.0
19486,2016,21207,11,1.0
19487,2016,51167,1,0.0
19488,2016,51775,2,2.0
19489,2016,42107,58,1.0
19490,2016,42107,2,1.0
19491,2016,39145,3,0.0
19492,2016,39145,4,0.0
19493,2016,21209,5,1.0
19494,2016,21209,1,1.0
19495,2016,21211,3,1.0
19496,2016,39125,3,0.0
19497,2016,39125,1,1.0
19498,2016,21191,2,1.0
19499,2016,21193,1,0.0
19500,2016,21193,2,1.0
19501,2016,39127,34,1.0
19502,2016,42101,4,1.0
19503,2016,39129,38,2.0
19504,2016,21195,35,1.0
19505,2016,21195,11,1.0
19506,2016,39131,5,0.0
19507,2016,42103,3,1.0
19508,2016,51143,2,1.0
19509,2016,39133,69,1.0
19510,2016,51740,1,1.0
19511,2016,51740,2,0.0
19512,2016,42105,4,1.0
19513,2016,51145,1,1.0
19514,2016,51145,1,0.0
19515,2016,39135,46,2.0
19516,2016,51147,7,1.0
19517,2016,51149,2,1.0
19518,2016,51149,1,0.0
19519,2016,21199,57,1.0
19520,2016,21199,1,1.0
19521,2016,51155,8,0.0
19522,2016,54081,7,1.0
19523,2016,51760,9,1.0
19524,2016,51760,2,0.0
19525,2016,51770,89,2.0
19526,2016,51163,4,1.0
19527,2016,21203,31,1.0
19528,2016,21203,1,1.0
19529,2016,51165,2,1.0
19530,2016,51165,26,2.0
19531,2016,51165,4,0.0
19532,2016,39141,39,1.0
19533,2016,21205,50,2.0
19534,2016,21207,3,1.0
19535,2016,39143,1,1.0
19536,2016,42107,2,0.0
19537,2016,42107,73,0.0
19538,2016,39145,8,1.0
19539,2016,21209,2,1.0
19540,2016,21209,1,0.0
19541,2016,51169,7,1.0
19542,2016,39147,5,0.0
19543,2016,39149,86,2.0
19544,2016,39149,1,0.0
19545,2016,51173,2,0.0
19546,2016,51173,1,0.0
19547,2016,42111,1,1.0
19548,2016,51175,1,1.0
19549,2016,51175,1,0.0
19550,2016,21215,1,0.0
19551,2016,51177,22,1.0
19552,2016,39151,17,1.0
19553,2016,51800,13,2.0
19554,2016,39153,266,2.0
19555,2016,39153,1,0.0
19556,2016,51183,3,2.0
19557,2016,21217,1,1.0
19558,2016,21217,2,0.0
19559,2016,51185,4,1.0
19560,2016,42117,1,0.0
19561,2016,21223,1,1.0
19562,2016,39155,42,1.0
19563,2016,39155,80,1.0
19564,2016,39155,2,1.0
19565,2016,39157,1,0.0
19566,2016,39159,4,1.0
19567,2016,54097,1,1.0
19568,2016,39161,2,1.0
19569,2016,42121,11,0.0
19570,2016,42121,3,1.0
19571,2016,21227,2,0.0
19572,2016,21227,1,1.0
19573,2016,39165,34,1.0
19574,2016,39165,3,1.0
19575,2016,39165,8,0.0
19576,2016,42123,1,2.0
19577,2016,51187,143,2.0
19578,2016,39167,25,1.0
19579,2016,42125,9,1.0
19580,2016,42125,2,0.0
19581,2016,51191,1,0.0
19582,2016,51191,4,0.0
19583,2016,39169,2,1.0
19584,2016,54101,4,1.0
19585,2016,54101,1,1.0
19586,2016,42129,10,0.0
19587,2016,42129,3,0.0
19588,2016,21235,25,1.0
19589,2016,51195,22,1.0
19590,2016,51195,4,1.0
19591,2016,39173,5,1.0
19592,2016,39173,3,0.0
19593,2016,39175,3,1.0
19594,2016,39175,22,1.0
19595,2016,42131,32,2.0
19596,2016,21107,5,1.0
19597,2016,42061,5,0.0
19598,2016,42061,5,1.0
19599,2016,39077,44,1.0
19600,2016,39077,11,1.0
19601,2016,51093,2,0.0
19602,2016,51093,3,1.0
19603,2016,51093,1,1.0
19604,2016,21111,17,1.0
19605,2016,21111,254,0.0
19606,2016,21111,1000,2.0
19607,2016,21111,9,0.0
19608,2016,39081,11,1.0
19609,2016,54037,5,0.0
19610,2016,21113,7,1.0
19611,2016,42067,4,2.0
19612,2016,21117,9,0.0
19613,2016,21117,364,2.0
19614,2016,21117,1,0.0
19615,2016,51097,1,1.0
19616,2016,21121,31,1.0
19617,2016,21121,29,1.0
19618,2016,21121,1,1.0
19619,2016,39083,2,1.0
19620,2016,39083,1,0.0
19621,2016,42069,3,1.0
19622,2016,42069,5,0.0
19623,2016,39085,1,0.0
19624,2016,39085,9,1.0
19625,2016,39085,162,1.0
19626,2016,39085,1,1.0
19627,2016,39085,41,0.0
19628,2016,42071,35,1.0
19629,2016,21123,2,2.0
19630,2016,21125,7,1.0
19631,2016,39087,3,0.0
19632,2016,39087,8,0.0
19633,2016,39087,66,2.0
19634,2016,42075,51,0.0
19635,2016,42075,3,0.0
19636,2016,21129,1,2.0
19637,2016,21133,2,2.0
19638,2016,21135,2,0.0
19639,2016,39089,136,2.0
19640,2016,21139,1,1.0
19641,2016,39091,2,1.0
19642,2016,39091,1,1.0
19643,2016,39091,3,0.0
19644,2016,39093,1,1.0
19645,2016,51107,1,0.0
19646,2016,51107,12,1.0
19647,2016,51109,1,1.0
19648,2016,51109,2,1.0
19649,2016,51109,2,0.0
19650,2016,39095,20,1.0
19651,2016,39095,188,0.0
19652,2016,39095,430,2.0
19653,2016,39095,3,0.0
19654,2016,42079,658,2.0
19655,2016,42079,1,0.0
19656,2016,42081,21,1.0
19657,2016,51680,6,2.0
19658,2016,51680,3,1.0
19659,2016,21143,11,1.0
19660,2016,21151,7,0.0
19661,2016,39097,1,0.0
19662,2016,51113,3,1.0
19663,2016,39099,54,1.0
19664,2016,39099,33,1.0
19665,2016,21155,14,2.0
19666,2016,21155,6,1.0
19667,2016,39101,36,1.0
19668,2016,39101,6,0.0
19669,2016,51115,2,2.0
19670,2016,21147,2,2.0
19671,2016,54047,1,1.0
19672,2016,54047,2,0.0
19673,2016,42083,4,1.0
19674,2016,42083,3,1.0
19675,2016,51117,6,1.0
19676,2016,39103,27,0.0
19677,2016,21167,2,1.0
19678,2016,39107,4,1.0
19679,2016,39107,1,0.0
19680,2016,42085,3,1.0
19681,2016,54055,5,1.0
19682,2016,39109,1,0.0
19683,2016,42087,17,1.0
19684,2016,54059,1,1.0
19685,2016,42089,1,0.0
19686,2016,42089,18,0.0
19687,2016,42089,12,1.0
19688,2016,42089,1,1.0
19689,2016,21173,1,1.0
19690,2016,39113,123,1.0
19691,2016,39113,180,0.0
19692,2016,42091,9,0.0
19693,2016,42091,3,1.0
19694,2016,51121,4,1.0
19695,2016,51121,2,0.0
19696,2016,51179,196,2.0
19697,2016,39151,2,0.0
19698,2016,39151,62,0.0
19699,2016,39151,90,1.0
19700,2016,39151,1,1.0
19701,2016,51800,6,0.0
19702,2016,51800,4,0.0
19703,2016,39153,120,0.0
19704,2016,39153,89,1.0
19705,2016,21217,1,0.0
19706,2016,21217,33,2.0
19707,2016,21219,1,1.0
19708,2016,21219,1,1.0
19709,2016,39157,35,2.0
19710,2016,39157,1,0.0
19711,2016,21225,1,1.0
19712,2016,39161,6,1.0
19713,2016,39161,2,0.0
19714,2016,42121,1,0.0
19715,2016,42121,10,1.0
19716,2016,42121,2,1.0
19717,2016,42121,1,1.0
19718,2016,39163,14,1.0
19719,2016,51810,4,1.0
19720,2016,21227,8,1.0
19721,2016,21227,5,1.0
19722,2016,39165,26,1.0
19723,2016,39165,9,1.0
19724,2016,39165,6,1.0
19725,2016,39167,13,1.0
19726,2016,42125,1,1.0
19727,2016,42125,3,1.0
19728,2016,51191,32,1.0
19729,2016,51191,21,1.0
19730,2016,21231,23,1.0
19731,2016,42127,5,0.0
19732,2016,42127,27,2.0
19733,2016,54099,6,2.0
19734,2016,21233,1,0.0
19735,2016,42129,2,0.0
19736,2016,51195,1,0.0
19737,2016,21237,1,1.0
19738,2016,39173,14,0.0
19739,2016,39173,29,1.0
19740,2016,39173,2,1.0
19741,2016,39175,1,0.0
19742,2016,51197,1,1.0
19743,2016,42133,93,0.0
19744,2016,42133,695,2.0
19745,2017,21001,1,1.0
19746,2017,39001,6,0.0
19747,2017,39001,21,0.0
19748,2017,39001,9,1.0
19749,2017,42001,2,0.0
19750,2017,42001,1,0.0
19751,2017,51510,2,0.0
19752,2017,51005,3,1.0
19753,2017,42003,55,0.0
19754,2017,51007,1,1.0
19755,2017,51009,3,0.0
19756,2017,51009,15,2.0
19757,2017,21005,13,2.0
19758,2017,51013,6,1.0
19759,2017,51013,5,0.0
19760,2017,42005,1,0.0
19761,2017,42005,1,0.0
19762,2017,39005,27,0.0
19763,2017,39005,51,0.0
19764,2017,39005,7,1.0
19765,2017,39005,3,0.0
19766,2017,39009,1,0.0
19767,2017,39009,7,0.0
19768,2017,39009,96,2.0
19769,2017,39009,2,0.0
19770,2017,39011,13,1.0
19771,2017,51015,3,0.0
19772,2017,21011,2,0.0
19773,2017,42007,5,0.0
19774,2017,42009,2,0.0
19775,2017,21013,49,1.0
19776,2017,54003,1,0.0
19777,2017,42013,1,1.0
19778,2017,42013,3,1.0
19779,2017,21015,3,0.0
19780,2017,21017,4,0.0
19781,2017,21017,8,2.0
19782,2017,21019,3,0.0
19783,2017,21019,11,1.0
19784,2017,21021,1,1.0
19785,2017,42015,7,2.0
19786,2017,54007,2,1.0
19787,2017,54007,1,1.0
19788,2017,21025,1,0.0
19789,2017,21025,1,0.0
19790,2017,21025,2,2.0
19791,2017,21025,1,0.0
19792,2017,51520,1,0.0
19793,2017,39015,10,1.0
19794,2017,39015,2,0.0
19795,2017,51027,8,0.0
19796,2016,42115,26,2.0
19797,2016,51183,1,1.0
19798,2016,21217,7,0.0
19799,2016,21217,4,1.0
19800,2016,51185,152,1.0
19801,2016,51185,14,1.0
19802,2016,42117,5,2.0
19803,2016,21221,2,1.0
19804,2016,21221,2,1.0
19805,2016,39155,1,1.0
19806,2016,39155,2,0.0
19807,2016,39157,2,1.0
19808,2016,39159,2,0.0
19809,2016,39159,8,1.0
19810,2016,39159,1,1.0
19811,2016,42119,3,1.0
19812,2016,54097,8,1.0
19813,2016,39161,18,2.0
19814,2016,39161,1,0.0
19815,2016,42121,39,2.0
19816,2016,51810,20,2.0
19817,2016,21229,2,2.0
19818,2016,42125,30,1.0
19819,2016,51191,1,2.0
19820,2016,39169,29,1.0
19821,2016,42127,7,1.0
19822,2016,21233,1,1.0
19823,2016,54101,14,1.0
19824,2016,42129,17,1.0
19825,2016,42129,7,1.0
19826,2016,51193,23,2.0
19827,2016,21235,7,1.0
19828,2016,21235,2,1.0
19829,2016,51840,1,1.0
19830,2016,51195,2,0.0
19831,2016,39173,1,0.0
19832,2016,54107,137,2.0
19833,2016,21239,11,2.0
19834,2016,21239,6,1.0
19835,2016,21239,1,0.0
19836,2016,39175,1,1.0
19837,2016,42131,1,0.0
19838,2016,42133,5,0.0
19839,2016,42133,6,1.0
19840,2016,42133,13,1.0
19841,2016,42133,87,1.0
19842,2016,51199,1,0.0
19843,2017,39001,41,2.0
19844,2017,39001,12,1.0
19845,2017,42001,2,0.0
19846,2017,42001,1,0.0
19847,2017,51003,1,0.0
19848,2017,51510,5,2.0
19849,2017,51005,1,0.0
19850,2017,42003,149,0.0
19851,2017,42003,58,0.0
19852,2017,42003,167,1.0
19853,2017,42003,14,1.0
19854,2017,21003,14,1.0
19855,2017,39003,12,0.0
19856,2017,39003,4,0.0
19857,2017,51009,3,1.0
19858,2017,51011,2,1.0
19859,2017,51011,6,0.0
19860,2017,51013,6,0.0
19861,2017,51013,5,1.0
19862,2017,51013,79,2.0
19863,2017,51013,2,0.0
19864,2017,42005,1,0.0
19865,2017,42005,7,1.0
19866,2017,39005,1,0.0
19867,2017,39005,29,1.0
19868,2017,39005,30,0.0
19869,2017,39005,4,1.0
19870,2017,39005,7,0.0
19871,2017,39007,43,0.0
19872,2017,39009,1,1.0
19873,2017,39009,22,1.0
19874,2017,21011,9,1.0
19875,2017,42007,99,0.0
19876,2017,42007,1,0.0
19877,2017,42009,2,1.0
19878,2017,51019,11,1.0
19879,2017,51019,2,1.0
19880,2017,21013,7,1.0
19881,2017,39013,2,1.0
19882,2017,42011,2,0.0
19883,2017,21015,2,1.0
19884,2017,21015,3,0.0
19885,2017,51023,26,2.0
19886,2017,21017,5,1.0
19887,2017,21019,10,1.0
19888,2017,21019,51,0.0
19889,2017,21019,1,0.0
19890,2017,21025,3,1.0
19891,2017,39015,37,2.0
19892,2017,39015,1,0.0
19893,2017,51025,4,1.0
19894,2017,51027,103,1.0
19895,2017,51027,2,1.0
19896,2016,39115,1,1.0
19897,2016,54065,17,2.0
19898,2016,54065,1,0.0
19899,2016,39119,2,1.0
19900,2016,39119,2,0.0
19901,2016,21181,13,1.0
19902,2016,39121,3,1.0
19903,2016,42095,1,0.0
19904,2016,42097,1,1.0
19905,2016,51133,1,1.0
19906,2016,51133,18,1.0
19907,2016,21185,4,1.0
19908,2016,21185,1,1.0
19909,2016,21187,1,1.0
19910,2016,51139,6,0.0
19911,2016,51141,2,1.0
19912,2016,51141,1,0.0
19913,2016,39125,1,1.0
19914,2016,21193,117,1.0
19915,2016,21193,51,1.0
19916,2016,21193,2,0.0
19917,2016,42099,1,0.0
19918,2016,42099,1,1.0
19919,2016,42099,7,0.0
19920,2016,51730,5,2.0
19921,2016,42101,1,0.0
19922,2016,42101,865,1.0
19923,2016,42101,20,0.0
19924,2016,21195,2,2.0
19925,2016,21195,1,0.0
19926,2016,39131,3,1.0
19927,2016,39131,4,1.0
19928,2016,51143,11,1.0
19929,2016,51143,17,1.0
19930,2016,51143,1,0.0
19931,2016,39133,1,0.0
19932,2016,39133,160,2.0
19933,2016,39133,1,0.0
19934,2016,51740,12,0.0
19935,2016,39135,3,1.0
19936,2016,39135,1,1.0
19937,2016,39135,7,0.0
19938,2016,51153,6,1.0
19939,2016,51153,2,0.0
19940,2016,21199,40,2.0
19941,2016,21199,2,0.0
19942,2016,54079,1,0.0
19943,2016,54081,1,0.0
19944,2016,54081,13,0.0
19945,2016,54081,43,2.0
19946,2016,54081,1,0.0
19947,2016,51157,2,2.0
19948,2016,51760,2,1.0
19949,2016,51760,1,1.0
19950,2016,51770,17,1.0
19951,2016,51770,4,0.0
19952,2016,51163,2,1.0
19953,2016,21203,2,0.0
19954,2016,39141,3,0.0
19955,2016,39143,17,1.0
19956,2016,42107,42,1.0
19957,2016,42107,22,1.0
19958,2016,42107,9,0.0
19959,2016,39145,91,1.0
19960,2016,39145,3,0.0
19961,2016,39145,1,0.0
19962,2016,39147,4,1.0
19963,2016,21211,1,0.0
19964,2016,39149,7,1.0
19965,2016,39149,19,0.0
19966,2016,51171,14,1.0
19967,2016,21213,1,1.0
19968,2016,21213,3,1.0
19969,2016,42111,3,1.0
19970,2016,42111,1,0.0
19971,2016,21215,2,1.0
19972,2016,51177,50,0.0
19973,2016,51177,7,0.0
19974,2016,51179,19,1.0
19975,2016,51179,2,1.0
19976,2016,51179,2,0.0
19977,2016,51790,1,1.0
19978,2016,51800,2,1.0
19979,2016,39153,28,1.0
19980,2016,39153,24,0.0
19981,2016,42115,3,0.0
19982,2016,51185,81,1.0
19983,2016,51185,19,0.0
19984,2016,39155,158,0.0
19985,2016,39155,8,1.0
19986,2016,39155,17,0.0
19987,2016,39157,4,1.0
19988,2016,39159,4,0.0
19989,2016,39159,21,1.0
19990,2016,39161,1,1.0
19991,2016,42121,1,0.0
19992,2016,42121,1,0.0
19993,2016,39163,6,2.0
19994,2016,39163,1,0.0
19995,2016,51810,1,1.0
19996,2016,21227,1,1.0
19997,2016,21227,2,1.0
19998,2016,39165,174,2.0
19999,2016,51187,7,1.0
20000,2016,51187,8,1.0
20001,2016,42125,372,2.0
20002,2016,42125,2,0.0
20003,2016,51191,1,0.0
20004,2016,39169,11,0.0
20005,2016,39169,2,1.0
20006,2016,42127,1,1.0
20007,2016,21233,3,1.0
20008,2016,42129,3,0.0
20009,2016,42129,31,1.0
20010,2016,42129,110,0.0
20011,2016,42129,13,1.0
20012,2016,51193,2,1.0
20013,2016,54103,1,2.0
20014,2016,39171,1,0.0
20015,2016,51195,50,1.0
20016,2016,21237,1,1.0
20017,2016,54107,7,1.0
20018,2016,54107,11,1.0
20019,2016,21239,2,1.0
20020,2016,42131,12,1.0
20021,2016,54109,1,1.0
20022,2016,51197,10,2.0
20023,2016,51197,3,0.0
20024,2016,51199,2,1.0
20025,2017,42001,11,1.0
20026,2017,51003,1,1.0
20027,2017,51005,19,2.0
20028,2017,51005,2,0.0
20029,2017,42003,9,1.0
20030,2017,42003,113,0.0
20031,2017,42003,9,0.0
20032,2017,39003,1,1.0
20033,2017,39003,1,1.0
20034,2017,51009,1,1.0
20035,2017,51009,3,1.0
20036,2017,21005,1,1.0
20037,2017,51013,3,0.0
20038,2017,42005,26,0.0
20039,2017,42005,5,0.0
20040,2017,42005,3,1.0
20041,2017,39007,126,2.0
20042,2017,39007,11,0.0
20043,2017,39009,1,0.0
20044,2017,51015,7,1.0
20045,2017,51015,2,0.0
20046,2017,54001,2,1.0
20047,2017,21009,1,0.0
20048,2017,21009,3,0.0
20049,2017,21011,12,2.0
20050,2017,51017,1,1.0
20051,2017,42007,11,1.0
20052,2017,42007,6,0.0
20053,2017,42007,1,0.0
20054,2017,51019,2,0.0
20055,2017,51019,3,1.0
20056,2017,39013,2,0.0
20057,2017,39013,39,1.0
20058,2017,39013,5,1.0
20059,2017,39013,2,0.0
20060,2017,54003,7,1.0
20061,2017,54003,1,0.0
20062,2017,42011,163,0.0
20063,2017,42011,2,1.0
20064,2017,42011,27,0.0
20065,2017,42013,4,0.0
20066,2017,42013,21,0.0
20067,2017,21015,7,1.0
20068,2017,51023,2,1.0
20069,2017,51023,9,1.0
20070,2017,21019,3,0.0
20071,2017,42015,1,0.0
20072,2017,21025,1,1.0
20073,2017,21027,1,0.0
20074,2017,21027,1,1.0
20075,2017,21027,1,1.0
20076,2017,51027,4,0.0
20077,2017,51029,1,1.0
20078,2017,42017,3,0.0
20079,2017,42017,2,0.0
20080,2017,42017,10,1.0
20081,2017,21029,30,0.0
20082,2017,21029,36,2.0
20083,2017,39017,10,0.0
20084,2017,39017,381,2.0
20085,2017,39017,5,0.0
20086,2017,39017,22,0.0
20087,2017,21033,1,0.0
20088,2017,21033,2,1.0
20089,2017,21035,1,1.0
20090,2017,21037,5,0.0
20091,2017,21037,14,1.0
20092,2017,21037,7,1.0
20093,2017,51031,5,1.0
20094,2016,51165,3,0.0
20095,2016,39141,5,0.0
20096,2016,39141,16,1.0
20097,2016,39141,4,0.0
20098,2016,21205,3,0.0
20099,2016,51167,15,1.0
20100,2016,51775,1,1.0
20101,2016,51775,1,1.0
20102,2016,39143,1,0.0
20103,2016,39143,43,0.0
20104,2016,39143,133,2.0
20105,2016,39143,4,0.0
20106,2016,39143,1,0.0
20107,2016,42107,1,1.0
20108,2016,42107,3,0.0
20109,2016,39145,1,1.0
20110,2016,21209,12,0.0
20111,2016,21209,57,2.0
20112,2016,51169,31,1.0
20113,2016,51169,1,1.0
20114,2016,39147,4,0.0
20115,2016,39147,42,1.0
20116,2016,21211,7,0.0
20117,2016,21213,1,0.0
20118,2016,42109,1,0.0
20119,2016,42109,4,1.0
20120,2016,42109,1,1.0
20121,2016,42109,1,1.0
20122,2016,51175,2,1.0
20123,2016,51177,13,1.0
20124,2016,51179,29,1.0
20125,2016,51179,3,0.0
20126,2016,39151,286,0.0
20127,2016,39151,64,1.0
20128,2016,39151,20,0.0
20129,2016,51790,2,2.0
20130,2016,51800,1,1.0
20131,2016,39153,1,0.0
20132,2016,39153,10,0.0
20133,2016,21217,1,1.0
20134,2016,21217,1,1.0
20135,2016,51185,44,1.0
20136,2016,21223,1,0.0
20137,2016,21223,2,2.0
20138,2016,39157,19,1.0
20139,2016,21225,1,0.0
20140,2016,21225,1,2.0
20141,2016,54097,3,1.0
20142,2016,21227,11,2.0
20143,2016,21227,6,0.0
20144,2016,51187,2,0.0
20145,2016,39167,27,0.0
20146,2016,39167,99,2.0
20147,2016,42125,1,1.0
20148,2016,42125,1,1.0
20149,2016,21231,2,0.0
20150,2016,21231,19,1.0
20151,2016,42127,1,0.0
20152,2016,42127,4,1.0
20153,2016,42129,1,0.0
20154,2016,21235,6,1.0
20155,2016,39173,49,0.0
20156,2016,39173,96,2.0
20157,2016,39173,1,0.0
20158,2016,54107,1,0.0
20159,2016,39175,15,2.0
20160,2016,42131,3,1.0
20161,2016,42131,3,1.0
20162,2016,42133,1,0.0
20163,2016,42133,3,1.0
20164,2016,51199,26,2.0
20165,2016,51199,2,0.0
20166,2017,51001,4,1.0
20167,2017,51001,2,1.0
20168,2017,21001,2,2.0
20169,2017,39001,12,1.0
20170,2017,42001,43,2.0
20171,2017,42001,10,1.0
20172,2017,51003,1,0.0
20173,2017,42003,41,0.0
20174,2017,21003,2,1.0
20175,2017,39003,56,2.0
20176,2017,39003,9,0.0
20177,2017,51007,2,0.0
20178,2017,51007,5,2.0
20179,2017,51009,3,1.0
20180,2017,51009,2,1.0
20181,2017,51013,10,0.0
20182,2017,42005,1,0.0
20183,2017,39005,1,0.0
20184,2017,39005,24,1.0
20185,2017,39007,16,1.0
20186,2017,39007,1,1.0
20187,2017,39007,1,1.0
20188,2017,39009,36,1.0
20189,2017,39011,12,0.0
20190,2017,39011,9,2.0
20191,2017,39011,1,0.0
20192,2017,21007,1,2.0
20193,2017,21009,6,1.0
20194,2017,21009,1,1.0
20195,2016,42099,8,0.0
20196,2016,42101,5075,2.0
20197,2016,51143,7,1.0
20198,2016,39133,3,1.0
20199,2016,21197,2,0.0
20200,2016,21197,2,0.0
20201,2016,51145,1,0.0
20202,2016,51145,2,1.0
20203,2016,39135,4,1.0
20204,2016,51147,16,2.0
20205,2016,51153,82,1.0
20206,2016,51155,5,1.0
20207,2016,39137,2,0.0
20208,2016,51750,2,1.0
20209,2016,54081,2,1.0
20210,2016,54083,10,1.0
20211,2016,39139,2,0.0
20212,2016,39139,50,1.0
20213,2016,51760,4,0.0
20214,2016,51760,1,1.0
20215,2016,51760,1,0.0
20216,2016,51770,21,1.0
20217,2016,51770,2,1.0
20218,2016,51163,4,1.0
20219,2016,51165,19,1.0
20220,2016,39141,115,2.0
20221,2016,39141,1,0.0
20222,2016,21205,11,1.0
20223,2016,51167,20,1.0
20224,2016,39143,14,1.0
20225,2016,39143,8,0.0
20226,2016,42107,4,0.0
