,YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7,0
6531,8.0,1,0,0,0,1,0,1,0,0,0,1,1,1,60.8
6532,9.0,1,0,0,0,1,0,1,0,0,0,1,1,1,60.8
6533,10.0,1,0,0,0,1,0,1,0,0,0,1,1,1,60.8
6534,11.0,1,0,0,0,1,0,1,0,0,0,1,1,1,60.8
6535,12.0,1,0,0,0,1,0,1,0,0,0,1,1,1,60.8
6536,13.0,1,0,0,0,1,0,1,0,0,0,1,1,1,60.8
6537,14.0,1,0,0,0,1,0,1,0,0,0,1,1,1,60.8
6538,15.0,1,0,0,0,1,0,1,0,0,0,1,1,1,10.2
6539,8.0,0,0,0,1,1,0,1,0,0,0,1,1,1,10.2
6540,9.0,0,0,0,1,1,0,1,0,0,0,1,1,1,10.2
6541,10.0,0,0,0,1,1,0,1,0,0,0,1,1,1,10.2
6542,11.0,0,0,0,1,1,0,1,0,0,0,1,1,1,10.2
6543,12.0,0,0,0,1,1,0,1,0,0,0,1,1,1,10.2
6544,14.0,0,0,0,1,1,0,1,0,0,0,1,1,1,10.2
6545,15.0,0,0,0,1,1,0,1,0,0,0,1,1,1,23.1
6546,8.0,0,1,0,1,1,0,1,0,0,0,1,1,1,23.1
6547,9.0,0,1,0,1,1,0,1,0,0,0,1,1,1,23.1
6548,10.0,0,1,0,1,1,0,1,0,0,0,1,1,1,23.1
6549,11.0,0,1,0,1,1,0,1,0,0,0,1,1,1,23.1
6550,12.0,0,1,0,1,1,0,1,0,0,0,1,1,1,23.1
6551,13.0,0,1,0,1,1,0,1,0,0,0,1,1,1,23.1
6552,14.0,0,1,0,1,1,0,1,0,0,0,1,1,1,23.1
6553,15.0,0,1,0,1,1,0,1,0,0,0,1,1,1,11.4
6554,9.0,1,0,0,1,1,0,1,0,0,0,1,1,1,11.4
6555,10.0,1,0,0,1,1,0,1,0,0,0,1,1,1,11.4
6556,12.0,1,0,0,1,1,0,1,0,0,0,1,1,1,11.4
6557,13.0,1,0,0,1,1,0,1,0,0,0,1,1,1,11.4
6558,14.0,1,0,0,1,1,0,1,0,0,0,1,1,1,11.4
6559,15.0,1,0,0,1,1,0,1,0,0,0,1,1,1,66.2
6560,8.0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.2
6561,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.2
6562,10.0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.2
6563,11.0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.2
6564,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.2
6565,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.2
6566,14.0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.2
6567,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,84.1
6568,8.0,0,1,0,0,0,0,1,0,0,1,0,0,0,84.1
6569,9.0,0,1,0,0,0,0,1,0,0,1,0,0,0,84.1
6570,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,84.1
6571,11.0,0,1,0,0,0,0,1,0,0,1,0,0,0,84.1
6572,12.0,0,1,0,0,0,0,1,0,0,1,0,0,0,84.1
6573,13.0,0,1,0,0,0,0,1,0,0,1,0,0,0,84.1
6574,14.0,0,1,0,0,0,0,1,0,0,1,0,0,0,84.1
6575,15.0,0,1,0,0,0,0,1,0,0,1,0,0,0,137.1
6576,8.0,1,0,0,0,0,0,1,0,0,1,0,0,0,137.1
6577,9.0,1,0,0,0,0,0,1,0,0,1,0,0,0,137.1
6578,10.0,1,0,0,0,0,0,1,0,0,1,0,0,0,137.1
6579,11.0,1,0,0,0,0,0,1,0,0,1,0,0,0,137.1
6580,12.0,1,0,0,0,0,0,1,0,0,1,0,0,0,137.1
6581,13.0,1,0,0,0,0,0,1,0,0,1,0,0,0,137.1
6582,14.0,1,0,0,0,0,0,1,0,0,1,0,0,0,137.1
6583,15.0,1,0,0,0,0,0,1,0,0,1,0,0,0,640.0
6584,8.0,0,0,0,0,1,0,1,0,0,1,0,0,0,640.0
6585,9.0,0,0,0,0,1,0,1,0,0,1,0,0,0,640.0
6586,10.0,0,0,0,0,1,0,1,0,0,1,0,0,0,640.0
6587,12.0,0,0,0,0,1,0,1,0,0,1,0,0,0,640.0
6588,13.0,0,0,0,0,1,0,1,0,0,1,0,0,0,640.0
6589,14.0,0,0,0,0,1,0,1,0,0,1,0,0,0,640.0
6590,15.0,0,0,0,0,1,0,1,0,0,1,0,0,0,207.6
6591,8.0,0,1,0,0,1,0,1,0,0,1,0,0,0,207.6
6592,9.0,0,1,0,0,1,0,1,0,0,1,0,0,0,207.6
6593,10.0,0,1,0,0,1,0,1,0,0,1,0,0,0,207.6
6594,11.0,0,1,0,0,1,0,1,0,0,1,0,0,0,207.6
6595,12.0,0,1,0,0,1,0,1,0,0,1,0,0,0,207.6
6596,13.0,0,1,0,0,1,0,1,0,0,1,0,0,0,207.6
6597,14.0,0,1,0,0,1,0,1,0,0,1,0,0,0,207.6
6598,15.0,0,1,0,0,1,0,1,0,0,1,0,0,0,307.2
6599,8.0,1,0,0,0,1,0,1,0,0,1,0,0,0,307.2
6600,9.0,1,0,0,0,1,0,1,0,0,1,0,0,0,307.2
6601,10.0,1,0,0,0,1,0,1,0,0,1,0,0,0,307.2
6602,11.0,1,0,0,0,1,0,1,0,0,1,0,0,0,307.2
6603,12.0,1,0,0,0,1,0,1,0,0,1,0,0,0,307.2
6604,13.0,1,0,0,0,1,0,1,0,0,1,0,0,0,307.2
6605,14.0,1,0,0,0,1,0,1,0,0,1,0,0,0,307.2
6606,15.0,1,0,0,0,1,0,1,0,0,1,0,0,0,5.9
6607,8.0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.9
6608,9.0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.9
6609,11.0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.9
6610,13.0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.9
6611,15.0,0,0,0,0,0,0,1,0,0,1,0,0,1,22.2
6612,8.0,0,1,0,0,0,0,1,0,0,1,0,0,1,22.2
6613,9.0,0,1,0,0,0,0,1,0,0,1,0,0,1,22.2
6614,10.0,0,1,0,0,0,0,1,0,0,1,0,0,1,22.2
6615,11.0,0,1,0,0,0,0,1,0,0,1,0,0,1,22.2
6616,12.0,0,1,0,0,0,0,1,0,0,1,0,0,1,22.2
6617,13.0,0,1,0,0,0,0,1,0,0,1,0,0,1,22.2
6618,14.0,0,1,0,0,0,0,1,0,0,1,0,0,1,22.2
6619,15.0,0,1,0,0,0,0,1,0,0,1,0,0,1,2.0
6620,8.0,1,0,0,0,0,0,1,0,0,1,0,0,1,2.0
6621,12.0,1,0,0,0,0,0,1,0,0,1,0,0,1,2.0
6622,13.0,1,0,0,0,0,0,1,0,0,1,0,0,1,2.0
6623,15.0,1,0,0,0,0,0,1,0,0,1,0,0,1,534.0
6624,8.0,0,0,0,0,1,0,1,0,0,1,0,0,1,534.0
6625,9.0,0,0,0,0,1,0,1,0,0,1,0,0,1,534.0
6626,10.0,0,0,0,0,1,0,1,0,0,1,0,0,1,534.0
6627,11.0,0,0,0,0,1,0,1,0,0,1,0,0,1,534.0
6628,12.0,0,0,0,0,1,0,1,0,0,1,0,0,1,534.0
6629,13.0,0,0,0,0,1,0,1,0,0,1,0,0,1,534.0
6630,14.0,0,0,0,0,1,0,1,0,0,1,0,0,1,534.0
6631,15.0,0,0,0,0,1,0,1,0,0,1,0,0,1,161.3
6632,8.0,0,1,0,0,1,0,1,0,0,1,0,0,1,161.3
6633,9.0,0,1,0,0,1,0,1,0,0,1,0,0,1,161.3
6634,10.0,0,1,0,0,1,0,1,0,0,1,0,0,1,161.3
6635,11.0,0,1,0,0,1,0,1,0,0,1,0,0,1,161.3
6636,12.0,0,1,0,0,1,0,1,0,0,1,0,0,1,161.3
6637,13.0,0,1,0,0,1,0,1,0,0,1,0,0,1,161.3
6638,14.0,0,1,0,0,1,0,1,0,0,1,0,0,1,161.3
6639,15.0,0,1,0,0,1,0,1,0,0,1,0,0,1,269.4
6640,8.0,1,0,0,0,1,0,1,0,0,1,0,0,1,269.4
6641,9.0,1,0,0,0,1,0,1,0,0,1,0,0,1,269.4
6642,10.0,1,0,0,0,1,0,1,0,0,1,0,0,1,269.4
6643,11.0,1,0,0,0,1,0,1,0,0,1,0,0,1,269.4
6644,12.0,1,0,0,0,1,0,1,0,0,1,0,0,1,269.4
6645,13.0,1,0,0,0,1,0,1,0,0,1,0,0,1,269.4
6646,14.0,1,0,0,0,1,0,1,0,0,1,0,0,1,269.4
6647,15.0,1,0,0,0,1,0,1,0,0,1,0,0,1,140.3
6648,8.0,0,0,0,1,1,0,1,0,0,1,0,0,1,140.3
6649,9.0,0,0,0,1,1,0,1,0,0,1,0,0,1,140.3
6650,10.0,0,0,0,1,1,0,1,0,0,1,0,0,1,140.3
6651,11.0,0,0,0,1,1,0,1,0,0,1,0,0,1,140.3
6652,12.0,0,0,0,1,1,0,1,0,0,1,0,0,1,140.3
6653,13.0,0,0,0,1,1,0,1,0,0,1,0,0,1,140.3
6654,14.0,0,0,0,1,1,0,1,0,0,1,0,0,1,140.3
6655,15.0,0,0,0,1,1,0,1,0,0,1,0,0,1,123.8
6656,8.0,0,1,0,1,1,0,1,0,0,1,0,0,1,123.8
6657,9.0,0,1,0,1,1,0,1,0,0,1,0,0,1,123.8
6658,10.0,0,1,0,1,1,0,1,0,0,1,0,0,1,123.8
6659,11.0,0,1,0,1,1,0,1,0,0,1,0,0,1,123.8
6660,12.0,0,1,0,1,1,0,1,0,0,1,0,0,1,123.8
6661,13.0,0,1,0,1,1,0,1,0,0,1,0,0,1,123.8
6662,14.0,0,1,0,1,1,0,1,0,0,1,0,0,1,123.8
6663,15.0,0,1,0,1,1,0,1,0,0,1,0,0,1,255.9
6664,8.0,1,0,0,1,1,0,1,0,0,1,0,0,1,255.9
6665,9.0,1,0,0,1,1,0,1,0,0,1,0,0,1,255.9
6666,10.0,1,0,0,1,1,0,1,0,0,1,0,0,1,255.9
6667,11.0,1,0,0,1,1,0,1,0,0,1,0,0,1,255.9
6668,12.0,1,0,0,1,1,0,1,0,0,1,0,0,1,255.9
6669,13.0,1,0,0,1,1,0,1,0,0,1,0,0,1,255.9
6670,14.0,1,0,0,1,1,0,1,0,0,1,0,0,1,255.9
6671,15.0,1,0,0,1,1,0,1,0,0,1,0,0,1,20.0
6672,8.0,0,0,0,0,0,0,1,0,0,1,0,1,0,20.0
6673,9.0,0,0,0,0,0,0,1,0,0,1,0,1,0,20.0
6674,10.0,0,0,0,0,0,0,1,0,0,1,0,1,0,20.0
6675,11.0,0,0,0,0,0,0,1,0,0,1,0,1,0,20.0
6676,12.0,0,0,0,0,0,0,1,0,0,1,0,1,0,20.0
6677,13.0,0,0,0,0,0,0,1,0,0,1,0,1,0,20.0
6678,14.0,0,0,0,0,0,0,1,0,0,1,0,1,0,20.0
6679,15.0,0,0,0,0,0,0,1,0,0,1,0,1,0,25.2
6680,8.0,0,1,0,0,0,0,1,0,0,1,0,1,0,25.2
6681,9.0,0,1,0,0,0,0,1,0,0,1,0,1,0,25.2
6682,10.0,0,1,0,0,0,0,1,0,0,1,0,1,0,25.2
6683,11.0,0,1,0,0,0,0,1,0,0,1,0,1,0,25.2
6684,12.0,0,1,0,0,0,0,1,0,0,1,0,1,0,25.2
6685,13.0,0,1,0,0,0,0,1,0,0,1,0,1,0,25.2
6686,14.0,0,1,0,0,0,0,1,0,0,1,0,1,0,25.2
6687,15.0,0,1,0,0,0,0,1,0,0,1,0,1,0,9.1
6688,8.0,1,0,0,0,0,0,1,0,0,1,0,1,0,9.1
6689,9.0,1,0,0,0,0,0,1,0,0,1,0,1,0,9.1
6690,11.0,1,0,0,0,0,0,1,0,0,1,0,1,0,9.1
6691,12.0,1,0,0,0,0,0,1,0,0,1,0,1,0,9.1
6692,13.0,1,0,0,0,0,0,1,0,0,1,0,1,0,9.1
6693,14.0,1,0,0,0,0,0,1,0,0,1,0,1,0,9.1
6694,15.0,1,0,0,0,0,0,1,0,0,1,0,1,0,276.1
6695,8.0,0,0,0,0,1,0,1,0,0,1,0,1,0,276.1
6696,9.0,0,0,0,0,1,0,1,0,0,1,0,1,0,276.1
6697,10.0,0,0,0,0,1,0,1,0,0,1,0,1,0,276.1
6698,11.0,0,0,0,0,1,0,1,0,0,1,0,1,0,276.1
6699,12.0,0,0,0,0,1,0,1,0,0,1,0,1,0,276.1
6700,13.0,0,0,0,0,1,0,1,0,0,1,0,1,0,276.1
6701,14.0,0,0,0,0,1,0,1,0,0,1,0,1,0,276.1
6702,15.0,0,0,0,0,1,0,1,0,0,1,0,1,0,131.5
6703,8.0,0,1,0,0,1,0,1,0,0,1,0,1,0,131.5
6704,9.0,0,1,0,0,1,0,1,0,0,1,0,1,0,131.5
6705,10.0,0,1,0,0,1,0,1,0,0,1,0,1,0,131.5
6706,11.0,0,1,0,0,1,0,1,0,0,1,0,1,0,131.5
6707,12.0,0,1,0,0,1,0,1,0,0,1,0,1,0,131.5
6708,13.0,0,1,0,0,1,0,1,0,0,1,0,1,0,131.5
6709,14.0,0,1,0,0,1,0,1,0,0,1,0,1,0,131.5
6710,15.0,0,1,0,0,1,0,1,0,0,1,0,1,0,246.0
6711,8.0,1,0,0,0,1,0,1,0,0,1,0,1,0,246.0
6712,9.0,1,0,0,0,1,0,1,0,0,1,0,1,0,246.0
6713,10.0,1,0,0,0,1,0,1,0,0,1,0,1,0,246.0
6714,11.0,1,0,0,0,1,0,1,0,0,1,0,1,0,246.0
6715,12.0,1,0,0,0,1,0,1,0,0,1,0,1,0,246.0
6716,13.0,1,0,0,0,1,0,1,0,0,1,0,1,0,246.0
6717,14.0,1,0,0,0,1,0,1,0,0,1,0,1,0,246.0
6718,15.0,1,0,0,0,1,0,1,0,0,1,0,1,0,13.7
6719,8.0,0,0,0,1,1,0,1,0,0,1,0,1,0,13.7
6720,9.0,0,0,0,1,1,0,1,0,0,1,0,1,0,13.7
6721,10.0,0,0,0,1,1,0,1,0,0,1,0,1,0,13.7
6722,11.0,0,0,0,1,1,0,1,0,0,1,0,1,0,13.7
6723,12.0,0,0,0,1,1,0,1,0,0,1,0,1,0,13.7
6724,13.0,0,0,0,1,1,0,1,0,0,1,0,1,0,13.7
6725,14.0,0,0,0,1,1,0,1,0,0,1,0,1,0,13.7
6726,15.0,0,0,0,1,1,0,1,0,0,1,0,1,0,88.2
6727,8.0,0,1,0,1,1,0,1,0,0,1,0,1,0,88.2
6728,9.0,0,1,0,1,1,0,1,0,0,1,0,1,0,88.2
6729,10.0,0,1,0,1,1,0,1,0,0,1,0,1,0,88.2
6730,11.0,0,1,0,1,1,0,1,0,0,1,0,1,0,88.2
6731,12.0,0,1,0,1,1,0,1,0,0,1,0,1,0,88.2
6732,13.0,0,1,0,1,1,0,1,0,0,1,0,1,0,88.2
6733,14.0,0,1,0,1,1,0,1,0,0,1,0,1,0,88.2
6734,15.0,0,1,0,1,1,0,1,0,0,1,0,1,0,12.1
6735,9.0,1,0,0,1,1,0,1,0,0,1,0,1,0,12.1
6736,11.0,1,0,0,1,1,0,1,0,0,1,0,1,0,12.1
6737,12.0,1,0,0,1,1,0,1,0,0,1,0,1,0,12.1
6738,13.0,1,0,0,1,1,0,1,0,0,1,0,1,0,12.1
6739,14.0,1,0,0,1,1,0,1,0,0,1,0,1,0,12.1
6740,15.0,1,0,0,1,1,0,1,0,0,1,0,1,0,11.2
6741,9.0,0,0,0,0,0,0,1,0,0,1,0,1,1,11.2
6742,10.0,0,0,0,0,0,0,1,0,0,1,0,1,1,11.2
6743,11.0,0,0,0,0,0,0,1,0,0,1,0,1,1,11.2
6744,12.0,0,0,0,0,0,0,1,0,0,1,0,1,1,11.2
6745,15.0,0,0,0,0,0,0,1,0,0,1,0,1,1,19.2
6746,8.0,0,1,0,0,0,0,1,0,0,1,0,1,1,19.2
6747,9.0,0,1,0,0,0,0,1,0,0,1,0,1,1,19.2
6748,10.0,0,1,0,0,0,0,1,0,0,1,0,1,1,19.2
6749,11.0,0,1,0,0,0,0,1,0,0,1,0,1,1,19.2
6750,12.0,0,1,0,0,0,0,1,0,0,1,0,1,1,19.2
6751,13.0,0,1,0,0,0,0,1,0,0,1,0,1,1,19.2
6752,14.0,0,1,0,0,0,0,1,0,0,1,0,1,1,19.2
6753,15.0,0,1,0,0,0,0,1,0,0,1,0,1,1,1.5
6754,11.0,1,0,0,0,0,0,1,0,0,1,0,1,1,1.5
6755,12.0,1,0,0,0,0,0,1,0,0,1,0,1,1,1.5
6756,13.0,1,0,0,0,0,0,1,0,0,1,0,1,1,1.5
6757,14.0,1,0,0,0,0,0,1,0,0,1,0,1,1,1.5
6758,15.0,1,0,0,0,0,0,1,0,0,1,0,1,1,68.4
6759,8.0,0,0,0,0,1,0,1,0,0,1,0,1,1,68.4
6760,9.0,0,0,0,0,1,0,1,0,0,1,0,1,1,68.4
6761,10.0,0,0,0,0,1,0,1,0,0,1,0,1,1,68.4
6762,12.0,0,0,0,0,1,0,1,0,0,1,0,1,1,68.4
6763,13.0,0,0,0,0,1,0,1,0,0,1,0,1,1,68.4
6764,14.0,0,0,0,0,1,0,1,0,0,1,0,1,1,68.4
6765,15.0,0,0,0,0,1,0,1,0,0,1,0,1,1,58.8
6766,8.0,0,1,0,0,1,0,1,0,0,1,0,1,1,58.8
6767,9.0,0,1,0,0,1,0,1,0,0,1,0,1,1,58.8
6768,10.0,0,1,0,0,1,0,1,0,0,1,0,1,1,58.8
6769,11.0,0,1,0,0,1,0,1,0,0,1,0,1,1,58.8
6770,12.0,0,1,0,0,1,0,1,0,0,1,0,1,1,58.8
6771,13.0,0,1,0,0,1,0,1,0,0,1,0,1,1,58.8
6772,14.0,0,1,0,0,1,0,1,0,0,1,0,1,1,58.8
6773,15.0,0,1,0,0,1,0,1,0,0,1,0,1,1,30.8
6774,8.0,1,0,0,0,1,0,1,0,0,1,0,1,1,30.8
6775,9.0,1,0,0,0,1,0,1,0,0,1,0,1,1,30.8
6776,10.0,1,0,0,0,1,0,1,0,0,1,0,1,1,30.8
6777,11.0,1,0,0,0,1,0,1,0,0,1,0,1,1,30.8
6778,12.0,1,0,0,0,1,0,1,0,0,1,0,1,1,30.8
6779,13.0,1,0,0,0,1,0,1,0,0,1,0,1,1,30.8
6780,14.0,1,0,0,0,1,0,1,0,0,1,0,1,1,30.8
6781,15.0,1,0,0,0,1,0,1,0,0,1,0,1,1,4.4
6782,8.0,0,0,0,1,1,0,1,0,0,1,0,1,1,4.4
6783,9.0,0,0,0,1,1,0,1,0,0,1,0,1,1,4.4
6784,11.0,0,0,0,1,1,0,1,0,0,1,0,1,1,4.4
6785,15.0,0,0,0,1,1,0,1,0,0,1,0,1,1,32.8
6786,8.0,0,1,0,1,1,0,1,0,0,1,0,1,1,32.8
6787,9.0,0,1,0,1,1,0,1,0,0,1,0,1,1,32.8
6788,10.0,0,1,0,1,1,0,1,0,0,1,0,1,1,32.8
6789,11.0,0,1,0,1,1,0,1,0,0,1,0,1,1,32.8
6790,12.0,0,1,0,1,1,0,1,0,0,1,0,1,1,32.8
6791,13.0,0,1,0,1,1,0,1,0,0,1,0,1,1,32.8
6792,14.0,0,1,0,1,1,0,1,0,0,1,0,1,1,4.5
6793,8.0,1,0,0,1,1,0,1,0,0,1,0,1,1,4.5
6794,9.0,1,0,0,1,1,0,1,0,0,1,0,1,1,4.5
6795,10.0,1,0,0,1,1,0,1,0,0,1,0,1,1,4.5
6796,11.0,1,0,0,1,1,0,1,0,0,1,0,1,1,4.5
6797,12.0,1,0,0,1,1,0,1,0,0,1,0,1,1,4.5
6798,14.0,1,0,0,1,1,0,1,0,0,1,0,1,1,4.5
6799,15.0,1,0,0,1,1,0,1,0,0,1,0,1,1,15.7
6800,11.0,0,0,0,0,0,0,1,0,0,1,1,0,0,15.7
6801,13.0,0,0,0,0,0,0,1,0,0,1,1,0,0,15.7
6802,14.0,0,0,0,0,0,0,1,0,0,1,1,0,0,15.7
6803,15.0,0,0,0,0,0,0,1,0,0,1,1,0,0,33.0
6804,8.0,0,1,0,0,0,0,1,0,0,1,1,0,0,33.0
6805,9.0,0,1,0,0,0,0,1,0,0,1,1,0,0,33.0
6806,10.0,0,1,0,0,0,0,1,0,0,1,1,0,0,33.0
6807,11.0,0,1,0,0,0,0,1,0,0,1,1,0,0,33.0
6808,12.0,0,1,0,0,0,0,1,0,0,1,1,0,0,33.0
6809,13.0,0,1,0,0,0,0,1,0,0,1,1,0,0,33.0
6810,14.0,0,1,0,0,0,0,1,0,0,1,1,0,0,33.0
6811,15.0,0,1,0,0,0,0,1,0,0,1,1,0,0,8.6
6812,8.0,1,0,0,0,0,0,1,0,0,1,1,0,0,8.6
6813,9.0,1,0,0,0,0,0,1,0,0,1,1,0,0,8.6
6814,10.0,1,0,0,0,0,0,1,0,0,1,1,0,0,8.6
6815,11.0,1,0,0,0,0,0,1,0,0,1,1,0,0,8.6
6816,13.0,1,0,0,0,0,0,1,0,0,1,1,0,0,8.6
6817,15.0,1,0,0,0,0,0,1,0,0,1,1,0,0,61.7
6818,8.0,0,0,0,0,1,0,1,0,0,1,1,0,0,61.7
6819,10.0,0,0,0,0,1,0,1,0,0,1,1,0,0,61.7
6820,12.0,0,0,0,0,1,0,1,0,0,1,1,0,0,61.7
6821,13.0,0,0,0,0,1,0,1,0,0,1,1,0,0,61.7
6822,14.0,0,0,0,0,1,0,1,0,0,1,1,0,0,61.7
6823,15.0,0,0,0,0,1,0,1,0,0,1,1,0,0,33.4
6824,8.0,0,1,0,0,1,0,1,0,0,1,1,0,0,33.4
6825,9.0,0,1,0,0,1,0,1,0,0,1,1,0,0,33.4
6826,10.0,0,1,0,0,1,0,1,0,0,1,1,0,0,33.4
6827,11.0,0,1,0,0,1,0,1,0,0,1,1,0,0,33.4
6828,12.0,0,1,0,0,1,0,1,0,0,1,1,0,0,33.4
6829,13.0,0,1,0,0,1,0,1,0,0,1,1,0,0,33.4
6830,14.0,0,1,0,0,1,0,1,0,0,1,1,0,0,33.4
6831,15.0,0,1,0,0,1,0,1,0,0,1,1,0,0,40.4
6832,8.0,1,0,0,0,1,0,1,0,0,1,1,0,0,40.4
6833,9.0,1,0,0,0,1,0,1,0,0,1,1,0,0,40.4
6834,10.0,1,0,0,0,1,0,1,0,0,1,1,0,0,40.4
6835,11.0,1,0,0,0,1,0,1,0,0,1,1,0,0,40.4
6836,12.0,1,0,0,0,1,0,1,0,0,1,1,0,0,40.4
6837,13.0,1,0,0,0,1,0,1,0,0,1,1,0,0,40.4
6838,14.0,1,0,0,0,1,0,1,0,0,1,1,0,0,40.4
6839,15.0,1,0,0,0,1,0,1,0,0,1,1,0,0,13.9
6840,8.0,0,0,0,0,0,0,1,0,0,1,1,0,1,13.9
6841,9.0,0,0,0,0,0,0,1,0,0,1,1,0,1,13.9
6842,10.0,0,0,0,0,0,0,1,0,0,1,1,0,1,13.9
6843,11.0,0,0,0,0,0,0,1,0,0,1,1,0,1,13.9
6844,12.0,0,0,0,0,0,0,1,0,0,1,1,0,1,13.9
6845,13.0,0,0,0,0,0,0,1,0,0,1,1,0,1,13.9
6846,14.0,0,0,0,0,0,0,1,0,0,1,1,0,1,13.9
6847,15.0,0,0,0,0,0,0,1,0,0,1,1,0,1,14.8
6848,8.0,0,1,0,0,0,0,1,0,0,1,1,0,1,14.8
6849,9.0,0,1,0,0,0,0,1,0,0,1,1,0,1,14.8
6850,10.0,0,1,0,0,0,0,1,0,0,1,1,0,1,14.8
6851,11.0,0,1,0,0,0,0,1,0,0,1,1,0,1,14.8
6852,12.0,0,1,0,0,0,0,1,0,0,1,1,0,1,14.8
6853,13.0,0,1,0,0,0,0,1,0,0,1,1,0,1,14.8
6854,14.0,0,1,0,0,0,0,1,0,0,1,1,0,1,14.8
6855,15.0,0,1,0,0,0,0,1,0,0,1,1,0,1,16.4
6856,8.0,1,0,0,0,0,0,1,0,0,1,1,0,1,16.4
6857,9.0,1,0,0,0,0,0,1,0,0,1,1,0,1,16.4
6858,10.0,1,0,0,0,0,0,1,0,0,1,1,0,1,16.4
6859,11.0,1,0,0,0,0,0,1,0,0,1,1,0,1,16.4
6860,12.0,1,0,0,0,0,0,1,0,0,1,1,0,1,16.4
6861,13.0,1,0,0,0,0,0,1,0,0,1,1,0,1,16.4
6862,14.0,1,0,0,0,0,0,1,0,0,1,1,0,1,16.4
6863,15.0,1,0,0,0,0,0,1,0,0,1,1,0,1,62.1
6864,8.0,0,0,0,0,1,0,1,0,0,1,1,0,1,62.1
6865,9.0,0,0,0,0,1,0,1,0,0,1,1,0,1,62.1
6866,10.0,0,0,0,0,1,0,1,0,0,1,1,0,1,62.1
6867,12.0,0,0,0,0,1,0,1,0,0,1,1,0,1,62.1
6868,13.0,0,0,0,0,1,0,1,0,0,1,1,0,1,62.1
6869,14.0,0,0,0,0,1,0,1,0,0,1,1,0,1,62.1
6870,15.0,0,0,0,0,1,0,1,0,0,1,1,0,1,24.7
6871,8.0,0,1,0,0,1,0,1,0,0,1,1,0,1,24.7
6872,9.0,0,1,0,0,1,0,1,0,0,1,1,0,1,24.7
6873,10.0,0,1,0,0,1,0,1,0,0,1,1,0,1,24.7
6874,11.0,0,1,0,0,1,0,1,0,0,1,1,0,1,24.7
6875,12.0,0,1,0,0,1,0,1,0,0,1,1,0,1,24.7
6876,13.0,0,1,0,0,1,0,1,0,0,1,1,0,1,24.7
6877,14.0,0,1,0,0,1,0,1,0,0,1,1,0,1,24.7
6878,15.0,0,1,0,0,1,0,1,0,0,1,1,0,1,19.4
6879,8.0,1,0,0,0,1,0,1,0,0,1,1,0,1,19.4
6880,9.0,1,0,0,0,1,0,1,0,0,1,1,0,1,19.4
6881,10.0,1,0,0,0,1,0,1,0,0,1,1,0,1,19.4
6882,11.0,1,0,0,0,1,0,1,0,0,1,1,0,1,19.4
6883,12.0,1,0,0,0,1,0,1,0,0,1,1,0,1,19.4
6884,13.0,1,0,0,0,1,0,1,0,0,1,1,0,1,19.4
6885,14.0,1,0,0,0,1,0,1,0,0,1,1,0,1,19.4
6886,15.0,1,0,0,0,1,0,1,0,0,1,1,0,1,3.2
6887,8.0,0,0,0,0,0,0,1,0,0,1,1,1,0,3.2
6888,10.0,0,0,0,0,0,0,1,0,0,1,1,1,0,3.2
6889,11.0,0,0,0,0,0,0,1,0,0,1,1,1,0,3.2
6890,12.0,0,0,0,0,0,0,1,0,0,1,1,1,0,3.2
6891,13.0,0,0,0,0,0,0,1,0,0,1,1,1,0,3.2
6892,14.0,0,0,0,0,0,0,1,0,0,1,1,1,0,3.2
6893,15.0,0,0,0,0,0,0,1,0,0,1,1,1,0,13.3
6894,8.0,0,1,0,0,0,0,1,0,0,1,1,1,0,13.3
6895,9.0,0,1,0,0,0,0,1,0,0,1,1,1,0,13.3
6896,10.0,0,1,0,0,0,0,1,0,0,1,1,1,0,13.3
6897,11.0,0,1,0,0,0,0,1,0,0,1,1,1,0,13.3
6898,12.0,0,1,0,0,0,0,1,0,0,1,1,1,0,13.3
6899,13.0,0,1,0,0,0,0,1,0,0,1,1,1,0,13.3
6900,14.0,0,1,0,0,0,0,1,0,0,1,1,1,0,13.3
6901,15.0,0,1,0,0,0,0,1,0,0,1,1,1,0,6.0
6902,10.0,1,0,0,0,0,0,1,0,0,1,1,1,0,6.0
6903,11.0,1,0,0,0,0,0,1,0,0,1,1,1,0,6.0
6904,12.0,1,0,0,0,0,0,1,0,0,1,1,1,0,6.0
6905,13.0,1,0,0,0,0,0,1,0,0,1,1,1,0,6.0
