0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,GEO.id2,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC15,HC03_VC29,HC03_VC30,HC03_VC36,HC03_VC38,HC01_VC40,HC03_VC46,HC03_VC47,HC03_VC52,HC01_VC62,HC01_VC69,HC03_VC69,HC01_VC70,HC01_VC87,HC03_VC88,HC01_VC104,HC01_VC106,HC01_VC110,HC01_VC112,HC03_VC112,HC03_VC113,HC03_VC119,HC01_VC120,HC01_VC131,HC01_VC134,HC03_VC134,HC03_VC148,HC03_VC157,HC03_VC158,HC03_VC160,HC01_VC186,HC01_VC187,HC01_VC192,HC01_VC194,HC03_VC194,HC03_VC195,HC03_VC204,HC01_VC206,HC03_VC206,HC_YEAR,target
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1559,850,4022,1630,7.1,4.8,26.2,3.6,1686,15.3,13.8,24.9,293,293,293,177,8838,18.3,6889,6674,3697,5603,5603,48.7,15.8,2911,24895,406,1.3,100,7.1,22.7,0,19,492,0,2277,7.1,0.7,0.1,86,0.3,2012,83
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1515,771,3986,1561,6.6,4.4,25.8,3.4,1535,15.4,13.3,30.6,317,317,317,184,8907,18.7,6353,6549,3294,5729,5729,45.7,15.2,2943,24556,387,1.2,100,10.1,24.5,0,65,458,0,2104,6.6,1,0,73,0.2,2013,5
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1515,771,3986,1561,6.6,4.4,25.8,3.4,1535,15.4,13.3,30.6,317,317,317,184,8907,18.7,6353,6549,3294,5729,5729,45.7,15.2,2943,24556,387,1.2,100,10.1,24.5,0,65,458,0,2104,6.6,1,0,73,0.2,2013,59
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1546,766,3996,1615,7.4,3.9,24.6,2.9,1510,15.3,12.8,38.8,487,487,487,301,8909,18.5,6400,6476,3354,5833,5833,45.7,12.1,2476,24762,372,1.2,100,9.9,26.3,0,47,470,0,2187,6.9,1,0,75,0.2,2014,5
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1546,766,3996,1615,7.4,3.9,24.6,2.9,1510,15.3,12.8,38.8,487,487,487,301,8909,18.5,6400,6476,3354,5833,5833,45.7,12.1,2476,24762,372,1.2,100,9.9,26.3,0,47,470,0,2187,6.9,1,0,75,0.2,2014,43
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1489,759,4197,1570,7.8,4.5,25.6,2.9,1622,14.5,13.8,36.2,533,533,533,338,8858,20.6,5953,6406,3133,5941,5941,41,10.6,2142,24933,354,1.1,92.2,8.2,30.8,0,46,310,5,2402,7.6,1.2,0,81,0.3,2015,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1489,759,4197,1570,7.8,4.5,25.6,2.9,1622,14.5,13.8,36.2,533,533,533,338,8858,20.6,5953,6406,3133,5941,5941,41,10.6,2142,24933,354,1.1,92.2,8.2,30.8,0,46,310,5,2402,7.6,1.2,0,81,0.3,2015,48
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1506,750,4259,1533,7.5,4,24.9,2.9,1708,14.2,14,34.5,549,549,549,349,8706,21.6,6455,6297,3636,6027,6027,40.6,10.7,2047,24764,396,1.3,92.9,10.1,20.2,0,56,271,5,2481,7.9,1.2,0,60,0.2,2016,6
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1506,750,4259,1533,7.5,4,24.9,2.9,1708,14.2,14,34.5,549,549,549,349,8706,21.6,6455,6297,3636,6027,6027,40.6,10.7,2047,24764,396,1.3,92.9,10.1,20.2,0,56,271,5,2481,7.9,1.2,0,60,0.2,2016,98
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51173,1506,750,4259,1533,7.5,4,24.9,2.9,1708,14.2,14,34.5,549,549,549,349,8706,21.6,6455,6297,3636,6027,6027,40.6,10.7,2047,24764,396,1.3,92.9,10.1,20.2,0,56,271,5,2481,7.9,1.2,0,60,0.2,2016,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1062,545,1825,654,8.1,3.2,32.3,5.6,1102,10.8,10.1,35.4,175,175,175,128,4467,22.3,2463,3840,1198,2668,2668,40.1,9.9,704,14043,179,1,100,18.4,32.4,0,26,94,3,1302,7,2.8,5.6,6,0,2012,3
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1062,545,1825,654,8.1,3.2,32.3,5.6,1102,10.8,10.1,35.4,175,175,175,128,4467,22.3,2463,3840,1198,2668,2668,40.1,9.9,704,14043,179,1,100,18.4,32.4,0,26,94,3,1302,7,2.8,5.6,6,0,2012,12
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1062,545,1825,654,8.1,3.2,32.3,5.6,1102,10.8,10.1,35.4,175,175,175,128,4467,22.3,2463,3840,1198,2668,2668,40.1,9.9,704,14043,179,1,100,18.4,32.4,0,26,94,3,1302,7,2.8,5.6,6,0,2012,12
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1183,718,1766,625,5.6,3.9,32.1,3.8,905,11,11.3,57.3,238,238,238,184,4659,23.3,2688,3603,1337,2855,2855,40.6,11.4,1141,13488,192,1,100,13.5,18.2,0,38,162,9,1337,7.3,2.8,2.2,0,0,2015,3
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1183,718,1766,625,5.6,3.9,32.1,3.8,905,11,11.3,57.3,238,238,238,184,4659,23.3,2688,3603,1337,2855,2855,40.6,11.4,1141,13488,192,1,100,13.5,18.2,0,38,162,9,1337,7.3,2.8,2.2,0,0,2015,3
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1183,718,1766,625,5.6,3.9,32.1,3.8,905,11,11.3,57.3,238,238,238,184,4659,23.3,2688,3603,1337,2855,2855,40.6,11.4,1141,13488,192,1,100,13.5,18.2,0,38,162,9,1337,7.3,2.8,2.2,0,0,2015,27
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1131,773,1787,641,5.5,3.9,31.2,2.5,989,10.3,10.8,53.8,302,302,302,204,4606,24,2739,3605,1361,2962,2962,40.6,11.1,944,13753,101,0.6,94.2,6.9,22.8,0,40,144,15,1324,7.2,3.3,4.2,30,0.2,2016,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1131,773,1787,641,5.5,3.9,31.2,2.5,989,10.3,10.8,53.8,302,302,302,204,4606,24,2739,3605,1361,2962,2962,40.6,11.1,944,13753,101,0.6,94.2,6.9,22.8,0,40,144,15,1324,7.2,3.3,4.2,30,0.2,2016,3
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175,1131,773,1787,641,5.5,3.9,31.2,2.5,989,10.3,10.8,53.8,302,302,302,204,4606,24,2739,3605,1361,2962,2962,40.6,11.1,944,13753,101,0.6,94.2,6.9,22.8,0,40,144,15,1324,7.2,3.3,4.2,30,0.2,2016,4
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5232,3468,8853,2415,5.3,4.1,28.8,2.1,3530,8,9.7,31.1,1002,1002,1002,607,22405,22,11160.28183,18692.89599,5929.712559,11959.79801,11959.79801,39.87328442,12.5,6651,58074,7304,6.1,80.2,18.8,31.1,0.9,249,1354,891,16738,13.9,4.9,0.3,160,0.1,2010,20
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5232,3468,8853,2415,5.3,4.1,28.8,2.1,3530,8,9.7,31.1,1002,1002,1002,607,22405,22,11160.28183,18692.89599,5929.712559,11959.79801,11959.79801,39.87328442,12.5,6651,58074,7304,6.1,80.2,18.8,31.1,0.9,249,1354,891,16738,13.9,4.9,0.3,160,0.1,2010,170
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5232,3468,8853,2415,5.3,4.1,28.8,2.1,3530,8,9.7,31.1,1002,1002,1002,607,22405,22,11160.28183,18692.89599,5929.712559,11959.79801,11959.79801,39.87328442,12.5,6651,58074,7304,6.1,80.2,18.8,31.1,0.9,249,1354,891,16738,13.9,4.9,0.3,160,0.1,2010,38
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5284,3551,8529,2610,5.8,3.9,29.2,1.7,3526,7.6,9.4,38.8,1681,1681,1681,920,22671,22,11160.28183,18692.89599,5929.712559,11959.79801,11959.79801,39.87328442,12.8,7522,58980,7420,6.1,83.3,18.8,31,0.1,419,1167,752,17431,14.3,4.9,0.3,208,0.2,2011,27
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5284,3551,8529,2610,5.8,3.9,29.2,1.7,3526,7.6,9.4,38.8,1681,1681,1681,920,22671,22,11160.28183,18692.89599,5929.712559,11959.79801,11959.79801,39.87328442,12.8,7522,58980,7420,6.1,83.3,18.8,31,0.1,419,1167,752,17431,14.3,4.9,0.3,208,0.2,2011,175
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5284,3551,8529,2610,5.8,3.9,29.2,1.7,3526,7.6,9.4,38.8,1681,1681,1681,920,22671,22,11160.28183,18692.89599,5929.712559,11959.79801,11959.79801,39.87328442,12.8,7522,58980,7420,6.1,83.3,18.8,31,0.1,419,1167,752,17431,14.3,4.9,0.3,208,0.2,2011,28
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5448,3396,8326,2662,6.3,4.1,29.6,1.9,3447,7.4,9.7,39.7,1474,1474,1474,855,24314,21.6,12876,33912,7087,11949,11949,35.9,12.8,7314,60835,7545,6.1,99.6,15.7,30,0.2,412,1291,750,16517,13.4,4.9,0.4,220,0.2,2012,23
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5448,3396,8326,2662,6.3,4.1,29.6,1.9,3447,7.4,9.7,39.7,1474,1474,1474,855,24314,21.6,12876,33912,7087,11949,11949,35.9,12.8,7314,60835,7545,6.1,99.6,15.7,30,0.2,412,1291,750,16517,13.4,4.9,0.4,220,0.2,2012,205
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51177,5448,3396,8326,2662,6.3,4.1,29.6,1.9,3447,7.4,9.7,39.7,1474,1474,1474,855,24314,21.6,12876,33912,7087,11949,11949,35.9,12.8,7314,60835,7545,6.1,99.6,15.7,30,0.2,412,1291,750,16517,13.4,4.9,0.4,220,0.2,2012,100
