,YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7,Pred_County
6587,2022,0,0,0,0,1,0,1,0,0,1,0,0,0,74.6
6588,2023,0,0,0,0,1,0,1,0,0,1,0,0,0,74.6
6589,2024,0,0,0,0,1,0,1,0,0,1,0,0,0,129.8
6590,2025,0,0,0,0,1,0,1,0,0,1,0,0,0,129.8
6591,2018,0,1,0,0,1,0,1,0,0,1,0,0,0,67.1
6592,2019,0,1,0,0,1,0,1,0,0,1,0,0,0,50.7
6593,2020,0,1,0,0,1,0,1,0,0,1,0,0,0,109.7
6594,2021,0,1,0,0,1,0,1,0,0,1,0,0,0,109.7
6595,2022,0,1,0,0,1,0,1,0,0,1,0,0,0,139.8
6596,2023,0,1,0,0,1,0,1,0,0,1,0,0,0,157.3
6597,2024,0,1,0,0,1,0,1,0,0,1,0,0,0,166.2
6598,2025,0,1,0,0,1,0,1,0,0,1,0,0,0,166.2
6599,2018,1,0,0,0,1,0,1,0,0,1,0,0,0,59
6600,2019,1,0,0,0,1,0,1,0,0,1,0,0,0,44.1
6601,2020,1,0,0,0,1,0,1,0,0,1,0,0,0,53.6
6602,2021,1,0,0,0,1,0,1,0,0,1,0,0,0,53.6
6603,2022,1,0,0,0,1,0,1,0,0,1,0,0,0,370.6
6604,2023,1,0,0,0,1,0,1,0,0,1,0,0,0,370.6
6605,2024,1,0,0,0,1,0,1,0,0,1,0,0,0,376.4
6606,2025,1,0,0,0,1,0,1,0,0,1,0,0,0,376.4
6607,2018,0,0,0,0,0,0,1,0,0,1,0,0,1,3.5
6608,2019,0,0,0,0,0,0,1,0,0,1,0,0,1,3.5
6609,2021,0,0,0,0,0,0,1,0,0,1,0,0,1,5.1
6610,2023,0,0,0,0,0,0,1,0,0,1,0,0,1,13.8
6611,2025,0,0,0,0,0,0,1,0,0,1,0,0,1,6.1
6612,2018,0,1,0,0,0,0,1,0,0,1,0,0,1,42.8
6613,2019,0,1,0,0,0,0,1,0,0,1,0,0,1,47
6614,2020,0,1,0,0,0,0,1,0,0,1,0,0,1,83
6615,2021,0,1,0,0,0,0,1,0,0,1,0,0,1,81.4
6616,2022,0,1,0,0,0,0,1,0,0,1,0,0,1,15.3
6617,2023,0,1,0,0,0,0,1,0,0,1,0,0,1,15.3
6618,2024,0,1,0,0,0,0,1,0,0,1,0,0,1,34.8
6619,2025,0,1,0,0,0,0,1,0,0,1,0,0,1,34.8
6620,2018,1,0,0,0,0,0,1,0,0,1,0,0,1,4.4
6621,2022,1,0,0,0,0,0,1,0,0,1,0,0,1,14.8
6622,2023,1,0,0,0,0,0,1,0,0,1,0,0,1,14.8
6623,2025,1,0,0,0,0,0,1,0,0,1,0,0,1,15.1
6624,2018,0,0,0,0,1,0,1,0,0,1,0,0,1,7.4
6625,2019,0,0,0,0,1,0,1,0,0,1,0,0,1,8
6626,2020,0,0,0,0,1,0,1,0,0,1,0,0,1,10
6627,2021,0,0,0,0,1,0,1,0,0,1,0,0,1,10
6628,2022,0,0,0,0,1,0,1,0,0,1,0,0,1,76.6
6629,2023,0,0,0,0,1,0,1,0,0,1,0,0,1,76.6
6630,2024,0,0,0,0,1,0,1,0,0,1,0,0,1,174.8
6631,2025,0,0,0,0,1,0,1,0,0,1,0,0,1,174.8
6632,2018,0,1,0,0,1,0,1,0,0,1,0,0,1,138
6633,2019,0,1,0,0,1,0,1,0,0,1,0,0,1,133.7
6634,2020,0,1,0,0,1,0,1,0,0,1,0,0,1,146.3
6635,2021,0,1,0,0,1,0,1,0,0,1,0,0,1,146.3
6636,2022,0,1,0,0,1,0,1,0,0,1,0,0,1,133.6
6637,2023,0,1,0,0,1,0,1,0,0,1,0,0,1,143.2
6638,2024,0,1,0,0,1,0,1,0,0,1,0,0,1,161.4
6639,2025,0,1,0,0,1,0,1,0,0,1,0,0,1,161.4
6640,2018,1,0,0,0,1,0,1,0,0,1,0,0,1,135.9
6641,2019,1,0,0,0,1,0,1,0,0,1,0,0,1,151.5
6642,2020,1,0,0,0,1,0,1,0,0,1,0,0,1,161.7
6643,2021,1,0,0,0,1,0,1,0,0,1,0,0,1,161.7
6644,2022,1,0,0,0,1,0,1,0,0,1,0,0,1,253.7
6645,2023,1,0,0,0,1,0,1,0,0,1,0,0,1,253.7
6646,2024,1,0,0,0,1,0,1,0,0,1,0,0,1,277.2
6647,2025,1,0,0,0,1,0,1,0,0,1,0,0,1,277.2
6648,2018,0,0,0,1,1,0,1,0,0,1,0,0,1,20.5
6649,2019,0,0,0,1,1,0,1,0,0,1,0,0,1,20.5
6650,2020,0,0,0,1,1,0,1,0,0,1,0,0,1,15.9
6651,2021,0,0,0,1,1,0,1,0,0,1,0,0,1,15.9
6652,2022,0,0,0,1,1,0,1,0,0,1,0,0,1,28.2
6653,2023,0,0,0,1,1,0,1,0,0,1,0,0,1,28.2
6654,2024,0,0,0,1,1,0,1,0,0,1,0,0,1,37
6655,2025,0,0,0,1,1,0,1,0,0,1,0,0,1,37
6656,2018,0,1,0,1,1,0,1,0,0,1,0,0,1,271.2
6657,2019,0,1,0,1,1,0,1,0,0,1,0,0,1,271.2
6658,2020,0,1,0,1,1,0,1,0,0,1,0,0,1,268.7
6659,2021,0,1,0,1,1,0,1,0,0,1,0,0,1,266.8
6660,2022,0,1,0,1,1,0,1,0,0,1,0,0,1,248.8
6661,2023,0,1,0,1,1,0,1,0,0,1,0,0,1,248.8
6662,2024,0,1,0,1,1,0,1,0,0,1,0,0,1,201.3
6663,2025,0,1,0,1,1,0,1,0,0,1,0,0,1,201.3
6664,2018,1,0,0,1,1,0,1,0,0,1,0,0,1,160.6
6665,2019,1,0,0,1,1,0,1,0,0,1,0,0,1,181.1
6666,2020,1,0,0,1,1,0,1,0,0,1,0,0,1,228.7
6667,2021,1,0,0,1,1,0,1,0,0,1,0,0,1,228.7
6668,2022,1,0,0,1,1,0,1,0,0,1,0,0,1,250.6
6669,2023,1,0,0,1,1,0,1,0,0,1,0,0,1,254.1
6670,2024,1,0,0,1,1,0,1,0,0,1,0,0,1,274.5
6671,2025,1,0,0,1,1,0,1,0,0,1,0,0,1,274.5
6672,2018,0,0,0,0,0,0,1,0,0,1,0,1,0,1.9
6673,2019,0,0,0,0,0,0,1,0,0,1,0,1,0,1.8
6674,2020,0,0,0,0,0,0,1,0,0,1,0,1,0,2.6
6675,2021,0,0,0,0,0,0,1,0,0,1,0,1,0,2.6
6676,2022,0,0,0,0,0,0,1,0,0,1,0,1,0,2.6
6677,2023,0,0,0,0,0,0,1,0,0,1,0,1,0,2.6
6678,2024,0,0,0,0,0,0,1,0,0,1,0,1,0,6.9
6679,2025,0,0,0,0,0,0,1,0,0,1,0,1,0,6.9
6680,2018,0,1,0,0,0,0,1,0,0,1,0,1,0,23.5
6681,2019,0,1,0,0,0,0,1,0,0,1,0,1,0,21.9
6682,2020,0,1,0,0,0,0,1,0,0,1,0,1,0,13.2
6683,2021,0,1,0,0,0,0,1,0,0,1,0,1,0,13.2
6684,2022,0,1,0,0,0,0,1,0,0,1,0,1,0,15.6
6685,2023,0,1,0,0,0,0,1,0,0,1,0,1,0,15.6
6686,2024,0,1,0,0,0,0,1,0,0,1,0,1,0,22.1
6687,2025,0,1,0,0,0,0,1,0,0,1,0,1,0,22.1
6688,2018,1,0,0,0,0,0,1,0,0,1,0,1,0,2.1
6689,2019,1,0,0,0,0,0,1,0,0,1,0,1,0,2.1
6690,2021,1,0,0,0,0,0,1,0,0,1,0,1,0,2
6691,2022,1,0,0,0,0,0,1,0,0,1,0,1,0,12.2
6692,2023,1,0,0,0,0,0,1,0,0,1,0,1,0,14
6693,2024,1,0,0,0,0,0,1,0,0,1,0,1,0,10.4
6694,2025,1,0,0,0,0,0,1,0,0,1,0,1,0,10.4
6695,2018,0,0,0,0,1,0,1,0,0,1,0,1,0,7.8
6696,2019,0,0,0,0,1,0,1,0,0,1,0,1,0,7.8
6697,2020,0,0,0,0,1,0,1,0,0,1,0,1,0,7.1
6698,2021,0,0,0,0,1,0,1,0,0,1,0,1,0,7.1
6699,2022,0,0,0,0,1,0,1,0,0,1,0,1,0,12.6
6700,2023,0,0,0,0,1,0,1,0,0,1,0,1,0,12.6
6701,2024,0,0,0,0,1,0,1,0,0,1,0,1,0,64.3
6702,2025,0,0,0,0,1,0,1,0,0,1,0,1,0,64.3
6703,2018,0,1,0,0,1,0,1,0,0,1,0,1,0,137.9
6704,2019,0,1,0,0,1,0,1,0,0,1,0,1,0,137.9
6705,2020,0,1,0,0,1,0,1,0,0,1,0,1,0,160
6706,2021,0,1,0,0,1,0,1,0,0,1,0,1,0,155.2
6707,2022,0,1,0,0,1,0,1,0,0,1,0,1,0,191.5
6708,2023,0,1,0,0,1,0,1,0,0,1,0,1,0,196.6
6709,2024,0,1,0,0,1,0,1,0,0,1,0,1,0,192.7
6710,2025,0,1,0,0,1,0,1,0,0,1,0,1,0,192.7
6711,2018,1,0,0,0,1,0,1,0,0,1,0,1,0,218.5
6712,2019,1,0,0,0,1,0,1,0,0,1,0,1,0,238.6
6713,2020,1,0,0,0,1,0,1,0,0,1,0,1,0,252.6
6714,2021,1,0,0,0,1,0,1,0,0,1,0,1,0,269.6
6715,2022,1,0,0,0,1,0,1,0,0,1,0,1,0,321.8
6716,2023,1,0,0,0,1,0,1,0,0,1,0,1,0,351.2
6717,2024,1,0,0,0,1,0,1,0,0,1,0,1,0,379.2
6718,2025,1,0,0,0,1,0,1,0,0,1,0,1,0,379.2
6719,2018,0,0,0,1,1,0,1,0,0,1,0,1,0,9.9
6720,2019,0,0,0,1,1,0,1,0,0,1,0,1,0,9
6721,2020,0,0,0,1,1,0,1,0,0,1,0,1,0,12.5
6722,2021,0,0,0,1,1,0,1,0,0,1,0,1,0,12.5
6723,2022,0,0,0,1,1,0,1,0,0,1,0,1,0,6.8
6724,2023,0,0,0,1,1,0,1,0,0,1,0,1,0,6.8
6725,2024,0,0,0,1,1,0,1,0,0,1,0,1,0,8
6726,2025,0,0,0,1,1,0,1,0,0,1,0,1,0,8
6727,2018,0,1,0,1,1,0,1,0,0,1,0,1,0,180
6728,2019,0,1,0,1,1,0,1,0,0,1,0,1,0,180
6729,2020,0,1,0,1,1,0,1,0,0,1,0,1,0,153.3
6730,2021,0,1,0,1,1,0,1,0,0,1,0,1,0,143.7
6731,2022,0,1,0,1,1,0,1,0,0,1,0,1,0,121.3
6732,2023,0,1,0,1,1,0,1,0,0,1,0,1,0,121.3
6733,2024,0,1,0,1,1,0,1,0,0,1,0,1,0,97.8
6734,2025,0,1,0,1,1,0,1,0,0,1,0,1,0,97.8
6735,2019,1,0,0,1,1,0,1,0,0,1,0,1,0,4.4
6736,2021,1,0,0,1,1,0,1,0,0,1,0,1,0,6.9
6737,2022,1,0,0,1,1,0,1,0,0,1,0,1,0,3.5
6738,2023,1,0,0,1,1,0,1,0,0,1,0,1,0,5.2
6739,2024,1,0,0,1,1,0,1,0,0,1,0,1,0,20.1
6740,2025,1,0,0,1,1,0,1,0,0,1,0,1,0,20.1
6741,2019,0,0,0,0,0,0,1,0,0,1,0,1,1,3.5
6742,2020,0,0,0,0,0,0,1,0,0,1,0,1,1,1.7
6743,2021,0,0,0,0,0,0,1,0,0,1,0,1,1,1.7
6744,2022,0,0,0,0,0,0,1,0,0,1,0,1,1,2.4
6745,2025,0,0,0,0,0,0,1,0,0,1,0,1,1,1.9
6746,2018,0,1,0,0,0,0,1,0,0,1,0,1,1,13.8
6747,2019,0,1,0,0,0,0,1,0,0,1,0,1,1,13.8
6748,2020,0,1,0,0,0,0,1,0,0,1,0,1,1,14.8
6749,2021,0,1,0,0,0,0,1,0,0,1,0,1,1,14.8
6750,2022,0,1,0,0,0,0,1,0,0,1,0,1,1,5.4
6751,2023,0,1,0,0,0,0,1,0,0,1,0,1,1,5.4
6752,2024,0,1,0,0,0,0,1,0,0,1,0,1,1,3.7
6753,2025,0,1,0,0,0,0,1,0,0,1,0,1,1,3.7
6754,2021,1,0,0,0,0,0,1,0,0,1,0,1,1,1.2
6755,2022,1,0,0,0,0,0,1,0,0,1,0,1,1,7.2
6756,2023,1,0,0,0,0,0,1,0,0,1,0,1,1,7.3
6757,2024,1,0,0,0,0,0,1,0,0,1,0,1,1,4
6758,2025,1,0,0,0,0,0,1,0,0,1,0,1,1,4
6759,2018,0,0,0,0,1,0,1,0,0,1,0,1,1,2.7
6760,2019,0,0,0,0,1,0,1,0,0,1,0,1,1,2.7
6761,2020,0,0,0,0,1,0,1,0,0,1,0,1,1,4
6762,2022,0,0,0,0,1,0,1,0,0,1,0,1,1,10.4
6763,2023,0,0,0,0,1,0,1,0,0,1,0,1,1,10.4
6764,2024,0,0,0,0,1,0,1,0,0,1,0,1,1,12.9
6765,2025,0,0,0,0,1,0,1,0,0,1,0,1,1,12.9
6766,2018,0,1,0,0,1,0,1,0,0,1,0,1,1,32.4
6767,2019,0,1,0,0,1,0,1,0,0,1,0,1,1,32.4
6768,2020,0,1,0,0,1,0,1,0,0,1,0,1,1,42
6769,2021,0,1,0,0,1,0,1,0,0,1,0,1,1,44
6770,2022,0,1,0,0,1,0,1,0,0,1,0,1,1,31.7
6771,2023,0,1,0,0,1,0,1,0,0,1,0,1,1,31.7
6772,2024,0,1,0,0,1,0,1,0,0,1,0,1,1,40.3
6773,2025,0,1,0,0,1,0,1,0,0,1,0,1,1,40.3
6774,2018,1,0,0,0,1,0,1,0,0,1,0,1,1,24.1
6775,2019,1,0,0,0,1,0,1,0,0,1,0,1,1,24.1
6776,2020,1,0,0,0,1,0,1,0,0,1,0,1,1,30.7
6777,2021,1,0,0,0,1,0,1,0,0,1,0,1,1,30.7
6778,2022,1,0,0,0,1,0,1,0,0,1,0,1,1,26.9
6779,2023,1,0,0,0,1,0,1,0,0,1,0,1,1,26.7
6780,2024,1,0,0,0,1,0,1,0,0,1,0,1,1,28.2
6781,2025,1,0,0,0,1,0,1,0,0,1,0,1,1,28.2
6782,2018,0,0,0,1,1,0,1,0,0,1,0,1,1,5.1
6783,2019,0,0,0,1,1,0,1,0,0,1,0,1,1,5.1
6784,2021,0,0,0,1,1,0,1,0,0,1,0,1,1,3.3
6785,2025,0,0,0,1,1,0,1,0,0,1,0,1,1,15.1
6786,2018,0,1,0,1,1,0,1,0,0,1,0,1,1,13.8
6787,2019,0,1,0,1,1,0,1,0,0,1,0,1,1,13.8
6788,2020,0,1,0,1,1,0,1,0,0,1,0,1,1,9.6
6789,2021,0,1,0,1,1,0,1,0,0,1,0,1,1,9.6
6790,2022,0,1,0,1,1,0,1,0,0,1,0,1,1,15.6
6791,2023,0,1,0,1,1,0,1,0,0,1,0,1,1,15.6
6792,2024,0,1,0,1,1,0,1,0,0,1,0,1,1,12.8
6793,2018,1,0,0,1,1,0,1,0,0,1,0,1,1,2.4
6794,2019,1,0,0,1,1,0,1,0,0,1,0,1,1,3.2
6795,2020,1,0,0,1,1,0,1,0,0,1,0,1,1,2.9
6796,2021,1,0,0,1,1,0,1,0,0,1,0,1,1,2.9
6797,2022,1,0,0,1,1,0,1,0,0,1,0,1,1,3.4
6798,2024,1,0,0,1,1,0,1,0,0,1,0,1,1,7
6799,2025,1,0,0,1,1,0,1,0,0,1,0,1,1,7
6800,2021,0,0,0,0,0,0,1,0,0,1,1,0,0,3.7
6801,2023,0,0,0,0,0,0,1,0,0,1,1,0,0,5.8
6802,2024,0,0,0,0,0,0,1,0,0,1,1,0,0,24.3
6803,2025,0,0,0,0,0,0,1,0,0,1,1,0,0,24.3
6804,2018,0,1,0,0,0,0,1,0,0,1,1,0,0,22.7
6805,2019,0,1,0,0,0,0,1,0,0,1,1,0,0,22
6806,2020,0,1,0,0,0,0,1,0,0,1,1,0,0,29
6807,2021,0,1,0,0,0,0,1,0,0,1,1,0,0,29
6808,2022,0,1,0,0,0,0,1,0,0,1,1,0,0,22.2
6809,2023,0,1,0,0,0,0,1,0,0,1,1,0,0,27.7
6810,2024,0,1,0,0,0,0,1,0,0,1,1,0,0,79.1
6811,2025,0,1,0,0,0,0,1,0,0,1,1,0,0,79.1
6812,2018,1,0,0,0,0,0,1,0,0,1,1,0,0,7.3
6813,2019,1,0,0,0,0,0,1,0,0,1,1,0,0,7.3
6814,2020,1,0,0,0,0,0,1,0,0,1,1,0,0,7.6
6815,2021,1,0,0,0,0,0,1,0,0,1,1,0,0,7.6
6816,2023,1,0,0,0,0,0,1,0,0,1,1,0,0,6.7
6817,2025,1,0,0,0,0,0,1,0,0,1,1,0,0,1.5
6818,2018,0,0,0,0,1,0,1,0,0,1,1,0,0,3.5
6819,2020,0,0,0,0,1,0,1,0,0,1,1,0,0,3
6820,2022,0,0,0,0,1,0,1,0,0,1,1,0,0,17.7
6821,2023,0,0,0,0,1,0,1,0,0,1,1,0,0,17.7
6822,2024,0,0,0,0,1,0,1,0,0,1,1,0,0,15.2
6823,2025,0,0,0,0,1,0,1,0,0,1,1,0,0,15.2
6824,2018,0,1,0,0,1,0,1,0,0,1,1,0,0,42.1
6825,2019,0,1,0,0,1,0,1,0,0,1,1,0,0,42.1
6826,2020,0,1,0,0,1,0,1,0,0,1,1,0,0,18
6827,2021,0,1,0,0,1,0,1,0,0,1,1,0,0,15
6828,2022,0,1,0,0,1,0,1,0,0,1,1,0,0,15
6829,2023,0,1,0,0,1,0,1,0,0,1,1,0,0,17
6830,2024,0,1,0,0,1,0,1,0,0,1,1,0,0,22
6831,2025,0,1,0,0,1,0,1,0,0,1,1,0,0,22
6832,2018,1,0,0,0,1,0,1,0,0,1,1,0,0,72.6
6833,2019,1,0,0,0,1,0,1,0,0,1,1,0,0,69.1
6834,2020,1,0,0,0,1,0,1,0,0,1,1,0,0,52.3
6835,2021,1,0,0,0,1,0,1,0,0,1,1,0,0,39.1
6836,2022,1,0,0,0,1,0,1,0,0,1,1,0,0,33.6
6837,2023,1,0,0,0,1,0,1,0,0,1,1,0,0,33
6838,2024,1,0,0,0,1,0,1,0,0,1,1,0,0,37.2
6839,2025,1,0,0,0,1,0,1,0,0,1,1,0,0,37.2
6840,2018,0,0,0,0,0,0,1,0,0,1,1,0,1,1.9
6841,2019,0,0,0,0,0,0,1,0,0,1,1,0,1,1.9
6842,2020,0,0,0,0,0,0,1,0,0,1,1,0,1,1.7
6843,2021,0,0,0,0,0,0,1,0,0,1,1,0,1,1.7
6844,2022,0,0,0,0,0,0,1,0,0,1,1,0,1,6.4
6845,2023,0,0,0,0,0,0,1,0,0,1,1,0,1,6.4
6846,2024,0,0,0,0,0,0,1,0,0,1,1,0,1,7.6
6847,2025,0,0,0,0,0,0,1,0,0,1,1,0,1,7.6
6848,2018,0,1,0,0,0,0,1,0,0,1,1,0,1,48
6849,2019,0,1,0,0,0,0,1,0,0,1,1,0,1,42.5
6850,2020,0,1,0,0,0,0,1,0,0,1,1,0,1,32.2
6851,2021,0,1,0,0,0,0,1,0,0,1,1,0,1,32.2
6852,2022,0,1,0,0,0,0,1,0,0,1,1,0,1,42.6
6853,2023,0,1,0,0,0,0,1,0,0,1,1,0,1,42.9
6854,2024,0,1,0,0,0,0,1,0,0,1,1,0,1,37.2
6855,2025,0,1,0,0,0,0,1,0,0,1,1,0,1,37.2
6856,2018,1,0,0,0,0,0,1,0,0,1,1,0,1,30.3
6857,2019,1,0,0,0,0,0,1,0,0,1,1,0,1,30.3
6858,2020,1,0,0,0,0,0,1,0,0,1,1,0,1,33.1
6859,2021,1,0,0,0,0,0,1,0,0,1,1,0,1,30.2
6860,2022,1,0,0,0,0,0,1,0,0,1,1,0,1,21
6861,2023,1,0,0,0,0,0,1,0,0,1,1,0,1,16.9
6862,2024,1,0,0,0,0,0,1,0,0,1,1,0,1,19
6863,2025,1,0,0,0,0,0,1,0,0,1,1,0,1,19
6864,2018,0,0,0,0,1,0,1,0,0,1,1,0,1,4.8
6865,2019,0,0,0,0,1,0,1,0,0,1,1,0,1,5
6866,2020,0,0,0,0,1,0,1,0,0,1,1,0,1,3.9
6867,2022,0,0,0,0,1,0,1,0,0,1,1,0,1,15.5
6868,2023,0,0,0,0,1,0,1,0,0,1,1,0,1,15.5
6869,2024,0,0,0,0,1,0,1,0,0,1,1,0,1,12
6870,2025,0,0,0,0,1,0,1,0,0,1,1,0,1,12
6871,2018,0,1,0,0,1,0,1,0,0,1,1,0,1,31.8
6872,2019,0,1,0,0,1,0,1,0,0,1,1,0,1,31.8
6873,2020,0,1,0,0,1,0,1,0,0,1,1,0,1,17.8
6874,2021,0,1,0,0,1,0,1,0,0,1,1,0,1,17.4
6875,2022,0,1,0,0,1,0,1,0,0,1,1,0,1,28.3
6876,2023,0,1,0,0,1,0,1,0,0,1,1,0,1,28.3
6877,2024,0,1,0,0,1,0,1,0,0,1,1,0,1,15.2
6878,2025,0,1,0,0,1,0,1,0,0,1,1,0,1,15.2
6879,2018,1,0,0,0,1,0,1,0,0,1,1,0,1,45.5
6880,2019,1,0,0,0,1,0,1,0,0,1,1,0,1,45.5
6881,2020,1,0,0,0,1,0,1,0,0,1,1,0,1,30
6882,2021,1,0,0,0,1,0,1,0,0,1,1,0,1,30.8
6883,2022,1,0,0,0,1,0,1,0,0,1,1,0,1,35.7
6884,2023,1,0,0,0,1,0,1,0,0,1,1,0,1,38.9
6885,2024,1,0,0,0,1,0,1,0,0,1,1,0,1,37.1
6886,2025,1,0,0,0,1,0,1,0,0,1,1,0,1,37.1
6887,2018,0,0,0,0,0,0,1,0,0,1,1,1,0,2.8
6888,2020,0,0,0,0,0,0,1,0,0,1,1,1,0,2.7
6889,2021,0,0,0,0,0,0,1,0,0,1,1,1,0,2.7
6890,2022,0,0,0,0,0,0,1,0,0,1,1,1,0,2
6891,2023,0,0,0,0,0,0,1,0,0,1,1,1,0,2
6892,2024,0,0,0,0,0,0,1,0,0,1,1,1,0,1.4
6893,2025,0,0,0,0,0,0,1,0,0,1,1,1,0,1.4
6894,2018,0,1,0,0,0,0,1,0,0,1,1,1,0,46.8
6895,2019,0,1,0,0,0,0,1,0,0,1,1,1,0,45.2
6896,2020,0,1,0,0,0,0,1,0,0,1,1,1,0,21.3
6897,2021,0,1,0,0,0,0,1,0,0,1,1,1,0,21.3
6898,2022,0,1,0,0,0,0,1,0,0,1,1,1,0,19.8
6899,2023,0,1,0,0,0,0,1,0,0,1,1,1,0,18
6900,2024,0,1,0,0,0,0,1,0,0,1,1,1,0,7.9
6901,2025,0,1,0,0,0,0,1,0,0,1,1,1,0,7.9
6902,2020,1,0,0,0,0,0,1,0,0,1,1,1,0,13
6903,2021,1,0,0,0,0,0,1,0,0,1,1,1,0,13
6904,2022,1,0,0,0,0,0,1,0,0,1,1,1,0,5.8
6905,2023,1,0,0,0,0,0,1,0,0,1,1,1,0,5
6906,2024,1,0,0,0,0,0,1,0,0,1,1,1,0,7.3
6907,2025,1,0,0,0,0,0,1,0,0,1,1,1,0,7.3
6908,2019,0,0,0,0,1,0,1,0,0,1,1,1,0,3.7
6909,2020,0,0,0,0,1,0,1,0,0,1,1,1,0,2.9
6910,2021,0,0,0,0,1,0,1,0,0,1,1,1,0,2.9
6911,2022,0,0,0,0,1,0,1,0,0,1,1,1,0,6.2
6912,2023,0,0,0,0,1,0,1,0,0,1,1,1,0,6.2
6913,2024,0,0,0,0,1,0,1,0,0,1,1,1,0,2
6914,2025,0,0,0,0,1,0,1,0,0,1,1,1,0,2
6915,2018,0,1,0,0,1,0,1,0,0,1,1,1,0,58.9
6916,2019,0,1,0,0,1,0,1,0,0,1,1,1,0,58.9
6917,2020,0,1,0,0,1,0,1,0,0,1,1,1,0,34.5
6918,2021,0,1,0,0,1,0,1,0,0,1,1,1,0,32.7
6919,2022,0,1,0,0,1,0,1,0,0,1,1,1,0,32.3
6920,2023,0,1,0,0,1,0,1,0,0,1,1,1,0,32.3
6921,2024,0,1,0,0,1,0,1,0,0,1,1,1,0,45.8
6922,2025,0,1,0,0,1,0,1,0,0,1,1,1,0,45.8
6923,2018,1,0,0,0,1,0,1,0,0,1,1,1,0,45.8
6924,2019,1,0,0,0,1,0,1,0,0,1,1,1,0,45.8
6925,2020,1,0,0,0,1,0,1,0,0,1,1,1,0,29.1
6926,2021,1,0,0,0,1,0,1,0,0,1,1,1,0,29.1
6927,2022,1,0,0,0,1,0,1,0,0,1,1,1,0,3.2
6928,2023,1,0,0,0,1,0,1,0,0,1,1,1,0,3.2
6929,2024,1,0,0,0,1,0,1,0,0,1,1,1,0,18
6930,2025,1,0,0,0,1,0,1,0,0,1,1,1,0,18
6931,2018,0,0,0,1,1,0,1,0,0,1,1,1,0,3.4
6932,2019,0,0,0,1,1,0,1,0,0,1,1,1,0,3.4
6933,2020,0,0,0,1,1,0,1,0,0,1,1,1,0,3.2
6934,2021,0,0,0,1,1,0,1,0,0,1,1,1,0,3.2
6935,2022,0,0,0,1,1,0,1,0,0,1,1,1,0,6
6936,2023,0,0,0,1,1,0,1,0,0,1,1,1,0,6
6937,2024,0,0,0,1,1,0,1,0,0,1,1,1,0,4.6
6938,2025,0,0,0,1,1,0,1,0,0,1,1,1,0,4.6
6939,2018,0,1,0,1,1,0,1,0,0,1,1,1,0,23.6
6940,2019,0,1,0,1,1,0,1,0,0,1,1,1,0,24.7
6941,2020,0,1,0,1,1,0,1,0,0,1,1,1,0,27.9
6942,2021,0,1,0,1,1,0,1,0,0,1,1,1,0,27.9
6943,2022,0,1,0,1,1,0,1,0,0,1,1,1,0,28.7
6944,2023,0,1,0,1,1,0,1,0,0,1,1,1,0,29.8
6945,2024,0,1,0,1,1,0,1,0,0,1,1,1,0,38.8
6946,2025,0,1,0,1,1,0,1,0,0,1,1,1,0,38.8
6947,2018,1,0,0,1,1,0,1,0,0,1,1,1,0,3
6948,2020,1,0,0,1,1,0,1,0,0,1,1,1,0,8
6949,2021,1,0,0,1,1,0,1,0,0,1,1,1,0,8
6950,2022,1,0,0,1,1,0,1,0,0,1,1,1,0,6.6
6951,2023,1,0,0,1,1,0,1,0,0,1,1,1,0,7.2
6952,2024,1,0,0,1,1,0,1,0,0,1,1,1,0,10.6
6953,2025,1,0,0,1,1,0,1,0,0,1,1,1,0,10.6
6954,2018,0,0,0,0,0,0,1,0,0,1,1,1,1,4.3
6955,2021,0,0,0,0,0,0,1,0,0,1,1,1,1,3.2
6956,2025,0,0,0,0,0,0,1,0,0,1,1,1,1,2.6
6957,2018,0,1,0,0,0,0,1,0,0,1,1,1,1,9.3
6958,2019,0,1,0,0,0,0,1,0,0,1,1,1,1,8.1
6959,2020,0,1,0,0,0,0,1,0,0,1,1,1,1,6.7
6960,2021,0,1,0,0,0,0,1,0,0,1,1,1,1,6.7
6961,2022,0,1,0,0,0,0,1,0,0,1,1,1,1,2.5
6962,2023,0,1,0,0,0,0,1,0,0,1,1,1,1,2.5
6963,2025,0,1,0,0,0,0,1,0,0,1,1,1,1,6.4
6964,2018,0,0,0,0,1,0,1,0,0,1,1,1,1,13
6965,2019,0,0,0,0,1,0,1,0,0,1,1,1,1,13
6966,2020,0,0,0,0,1,0,1,0,0,1,1,1,1,7.6
6967,2021,0,0,0,0,1,0,1,0,0,1,1,1,1,7.6
6968,2022,0,0,0,0,1,0,1,0,0,1,1,1,1,23
6969,2023,0,0,0,0,1,0,1,0,0,1,1,1,1,23
6970,2024,0,0,0,0,1,0,1,0,0,1,1,1,1,46.3
6971,2025,0,0,0,0,1,0,1,0,0,1,1,1,1,46.3
6972,2018,0,1,0,0,1,0,1,0,0,1,1,1,1,100.4
6973,2019,0,1,0,0,1,0,1,0,0,1,1,1,1,100.4
6974,2020,0,1,0,0,1,0,1,0,0,1,1,1,1,112.5
6975,2021,0,1,0,0,1,0,1,0,0,1,1,1,1,112.1
